feature,padj,fold,model
IGHV1-3,0.05301449936650565,3,RF_max_depth=2_min_samples_leaf=5
CDK5R2,0.05301449936650565,3,RF_max_depth=2_min_samples_leaf=5
ANO7L1,0.05301449936650565,3,RF_max_depth=2_min_samples_leaf=5
ZNF286A,0.05301449936650565,3,RF_max_depth=2_min_samples_leaf=5
ZNF815P,0.05301449936650565,3,RF_max_depth=2_min_samples_leaf=5
ALG1L6P,0.0549149223016662,3,RF_max_depth=2_min_samples_leaf=5
MEX3A,0.0549149223016662,3,RF_max_depth=2_min_samples_leaf=5
ALOX12B,0.0549149223016662,3,RF_max_depth=2_min_samples_leaf=5
KRT27,0.0549149223016662,3,RF_max_depth=2_min_samples_leaf=5
DEFB103A,0.0549149223016662,3,RF_max_depth=2_min_samples_leaf=5
AC020978.9,0.0549149223016662,3,RF_max_depth=2_min_samples_leaf=5
KRT13,0.05591610244514105,3,RF_max_depth=2_min_samples_leaf=5
SNPH,0.05614119408474294,3,RF_max_depth=2_min_samples_leaf=5
RSPO2,0.056404983289655236,3,RF_max_depth=2_min_samples_leaf=5
ASB5,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
CHRNB3,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
AC005696.4,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
TACR3,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
FGF17,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
AC015802.6,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
POM121L6P,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
LINC01907,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
OR4K13,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
CHRM1,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
DDX11L8,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
DUX4L16,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
FAM189A2,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
GGT6,0.056421586393286836,3,RF_max_depth=2_min_samples_leaf=5
CSDC2,0.05642813278234746,3,RF_max_depth=2_min_samples_leaf=5
PRAMEF14,0.05642813278234746,3,RF_max_depth=2_min_samples_leaf=5
FBXO15,0.05642813278234746,3,RF_max_depth=2_min_samples_leaf=5
TMIE,0.056842758798017264,3,RF_max_depth=2_min_samples_leaf=5
TUBA3E,0.057221673697963105,3,RF_max_depth=2_min_samples_leaf=5
HTR2A,0.057622999281396886,3,RF_max_depth=2_min_samples_leaf=5
PSG9,0.057622999281396886,3,RF_max_depth=2_min_samples_leaf=5
SPATA31E1,0.057930443687294164,3,RF_max_depth=2_min_samples_leaf=5
C9orf147,0.05822257045452425,3,RF_max_depth=2_min_samples_leaf=5
CNIH3,0.058832021693182926,3,RF_max_depth=2_min_samples_leaf=5
SYT1,0.05918108799035227,3,RF_max_depth=2_min_samples_leaf=5
LRRN4,0.0594999942606913,3,RF_max_depth=2_min_samples_leaf=5
TMEM270,0.059828544569185335,3,RF_max_depth=2_min_samples_leaf=5
NR2E3,0.059828544569185335,3,RF_max_depth=2_min_samples_leaf=5
GAGE12G,0.060166312609025864,3,RF_max_depth=2_min_samples_leaf=5
SCNN1A,0.060166312609025864,3,RF_max_depth=2_min_samples_leaf=5
KIR2DS4,0.060166312609025864,3,RF_max_depth=2_min_samples_leaf=5
HAGHL,0.060166312609025864,3,RF_max_depth=2_min_samples_leaf=5
ZNF786,0.06080868411291613,3,RF_max_depth=2_min_samples_leaf=5
NAT1,0.06083217921214741,3,RF_max_depth=2_min_samples_leaf=5
FTCDNL1,0.06104807752417088,3,RF_max_depth=2_min_samples_leaf=5
ATP2C2,0.061059878595009776,3,RF_max_depth=2_min_samples_leaf=5
SLC22A14,0.06108385236631466,3,RF_max_depth=2_min_samples_leaf=5
GRIN3B,0.06119353732804948,3,RF_max_depth=2_min_samples_leaf=5
SEPT14P3,0.06135632063435592,3,RF_max_depth=2_min_samples_leaf=5
