feature,padj,fold,model
BARHL2,0.0017510393140125566,3,LR_C=0.01
ZIM3,0.0017510393140125566,3,LR_C=0.01
HERC2P11,0.0017510393140125566,3,LR_C=0.01
ZMAT4,0.0017810389693678954,3,LR_C=0.01
CAMK1G,0.0018479021040362714,3,LR_C=0.01
HCRTR2,0.0020262160073633456,3,LR_C=0.01
LRRD1,0.0020744423580102258,3,LR_C=0.01
NACAD,0.002327161443527098,3,LR_C=0.01
GCM2,0.002711388878896045,3,LR_C=0.01
KIF2B,0.003502830364255884,3,LR_C=0.01
ZNF679,0.004135674977585926,3,LR_C=0.01
GLYATL3,0.006260013894816518,3,LR_C=0.01
AL512625.3,0.006449484570710285,3,LR_C=0.01
EFHC2,0.0065295996710383174,3,LR_C=0.01
C6orf222,0.008691811677637768,3,LR_C=0.01
PTPN5,0.009141254965414123,3,LR_C=0.01
PBK,0.009143108897350255,3,LR_C=0.01
TAGLN3,0.009540518167397535,3,LR_C=0.01
OR2M2,0.009540518167397535,3,LR_C=0.01
SLC35E4,0.010406992205599585,3,LR_C=0.01
ROPN1,0.01201601761430567,3,LR_C=0.01
FAM167A,0.01225173264485197,3,LR_C=0.01
MC4R,0.012921427054043318,3,LR_C=0.01
PDHA2,0.013429804035891758,3,LR_C=0.01
REXO1L3P,0.013501404682504842,3,LR_C=0.01
TNNC1,0.013501404682504842,3,LR_C=0.01
IGHV3-48,0.013501404682504842,3,LR_C=0.01
SOX2,0.01376703482347332,3,LR_C=0.01
VAX2,0.01376703482347332,3,LR_C=0.01
DRD5,0.01376703482347332,3,LR_C=0.01
RNU6ATAC5P,0.01376703482347332,3,LR_C=0.01
SNCA,0.01376703482347332,3,LR_C=0.01
RNU6ATAC7P,0.01376703482347332,3,LR_C=0.01
CDH26,0.015104560884074626,3,LR_C=0.01
FZD9,0.015104560884074626,3,LR_C=0.01
C8orf87,0.01593550661478997,3,LR_C=0.01
DPPA3P2,0.017140895209127507,3,LR_C=0.01
SRMS,0.017140895209127507,3,LR_C=0.01
GRHL3,0.019077824848587267,3,LR_C=0.01
CUZD1,0.019077824848587267,3,LR_C=0.01
PRSS40A,0.019077824848587267,3,LR_C=0.01
HTR3A,0.019077824848587267,3,LR_C=0.01
AC239859.6,0.019077824848587267,3,LR_C=0.01
SLC7A3,0.019077824848587267,3,LR_C=0.01
PRSS21,0.019077824848587267,3,LR_C=0.01
CHRM5,0.019077824848587267,3,LR_C=0.01
OR1C1,0.019077824848587267,3,LR_C=0.01
MEIG1,0.019109092355909973,3,LR_C=0.01
DCDC2C,0.019109092355909973,3,LR_C=0.01
TGIF2LX,0.020031886276400783,3,LR_C=0.01
NPTX2,0.020647030568947407,3,LR_C=0.01
C3orf84,0.021449837918224645,3,LR_C=0.01
AC091304.3,0.021969685602773327,3,LR_C=0.01
TAC3,0.02422229340031593,3,LR_C=0.01
RF00405,0.024438019443166852,3,LR_C=0.01
CD177P1,0.025615542227566956,3,LR_C=0.01
AC023310.1,0.025859486720734133,3,LR_C=0.01
KCNIP1,0.025859486720734133,3,LR_C=0.01
OR6C1,0.02663652671752107,3,LR_C=0.01
DRD5P2,0.02663652671752107,3,LR_C=0.01
AC139426.1,0.02663652671752107,3,LR_C=0.01
AC135731.1,0.02785685870841372,3,LR_C=0.01
XKR5,0.028884143532488468,3,LR_C=0.01
