gene,padj,fold,model
A1BG,0.03700714662985853,3,LR_C=0.01
IGHV3OR16-9,0.03700714662985853,3,LR_C=0.01
AC120114.4,0.03700714662985853,3,LR_C=0.01
AC104791.2,0.038238155486517655,3,LR_C=0.01
AC138647.1,0.038238155486517655,3,LR_C=0.01
MAGEC2,0.038238155486517655,3,LR_C=0.01
JPX,0.038238155486517655,3,LR_C=0.01
OR2F2,0.03965687464442805,3,LR_C=0.01
AC009086.3,0.03965687464442805,3,LR_C=0.01
GOT1L1,0.039813326661151505,3,LR_C=0.01
LINC02197,0.03994475724324776,3,LR_C=0.01
SLC6A18,0.040055467748424785,3,LR_C=0.01
TBX22,0.040055467748424785,3,LR_C=0.01
GLRA4,0.04049252675991877,3,LR_C=0.01
AC012441.2,0.040647517455257444,3,LR_C=0.01
OR5P3,0.040647517455257444,3,LR_C=0.01
CCR8,0.04065825550243512,3,LR_C=0.01
AP005212.1,0.04069285952104445,3,LR_C=0.01
OR52B1P,0.04069285952104445,3,LR_C=0.01
SOHLH1,0.04069285952104445,3,LR_C=0.01
PSORS1C1,0.04111103193281701,3,LR_C=0.01
KCTD21-AS1,0.0419211275096112,3,LR_C=0.01
DYNLRB2,0.042939904056933945,3,LR_C=0.01
AC092053.3,0.04300767470686839,3,LR_C=0.01
ALG1L2,0.043193172627589156,3,LR_C=0.01
AC104794.2,0.043193172627589156,3,LR_C=0.01
AP003057.1,0.043193172627589156,3,LR_C=0.01
SPZ1,0.043193172627589156,3,LR_C=0.01
AL008638.3,0.043708795701659545,3,LR_C=0.01
AC008740.2,0.043708795701659545,3,LR_C=0.01
TNFSF18,0.043708795701659545,3,LR_C=0.01
PRSS29P,0.043708795701659545,3,LR_C=0.01
GRID1,0.04391718802109978,3,LR_C=0.01
S100B,0.04425478696688573,3,LR_C=0.01
MIAT,0.044456275875786204,3,LR_C=0.01
AC003681.1,0.04452820395791943,3,LR_C=0.01
AC099684.2,0.044770381813394454,3,LR_C=0.01
GPR20,0.044838415114245044,3,LR_C=0.01
C17orf113,0.046262603588788885,3,LR_C=0.01
P2RY4,0.046770060775709374,3,LR_C=0.01
OR5F1,0.046770060775709374,3,LR_C=0.01
DMRT3,0.04684604738147252,3,LR_C=0.01
AC018647.2,0.04684604738147252,3,LR_C=0.01
OR8B12,0.04726220553625128,3,LR_C=0.01
AC090525.2,0.04726220553625128,3,LR_C=0.01
MAPK11,0.04726220553625128,3,LR_C=0.01
GALR3,0.04727585937589916,3,LR_C=0.01
CA7,0.04727585937589916,3,LR_C=0.01
AC106788.2,0.04727585937589916,3,LR_C=0.01
TNFSF9,0.04727585937589916,3,LR_C=0.01
DEFB115,0.04727585937589916,3,LR_C=0.01
C11orf53,0.04727585937589916,3,LR_C=0.01
AL136982.1,0.04727585937589916,3,LR_C=0.01
AC015871.4,0.04727585937589916,3,LR_C=0.01
LIPM,0.04764107132822796,3,LR_C=0.01
KLK12,0.04764107132822796,3,LR_C=0.01
ANGPT4,0.04764107132822796,3,LR_C=0.01
IGKV1OR22-5,0.04794619944360568,3,LR_C=0.01
BEST3,0.04797521495961461,3,LR_C=0.01
MRPL30,0.04797521495961461,3,LR_C=0.01
AC012645.2,0.04797521495961461,3,LR_C=0.01
LENG9,0.04797521495961461,3,LR_C=0.01
TAS2R13,0.04811952110559851,3,LR_C=0.01
AL445235.1,0.04812250231912492,3,LR_C=0.01
FOSL1P1,0.04812250231912492,3,LR_C=0.01
TRAV13-2,0.04812250231912492,3,LR_C=0.01
CSF2,0.048357797822076116,3,LR_C=0.01
OR10J1,0.048357797822076116,3,LR_C=0.01
ANKRD65,0.048357797822076116,3,LR_C=0.01
AC025198.1,0.04869322304174243,3,LR_C=0.01
OR2I1P,0.04892625157862099,3,LR_C=0.01
TDRKH-AS1,0.04892625157862099,3,LR_C=0.01
AC067904.1,0.04892625157862099,3,LR_C=0.01
KRTAP2-1,0.04892625157862099,3,LR_C=0.01
SCGB1C2,0.048961275094975595,3,LR_C=0.01
ACOD1,0.0491882867185172,3,LR_C=0.01
VN1R4,0.0491882867185172,3,LR_C=0.01
CUBNP2,0.04921838427795398,3,LR_C=0.01
CYP51A1,0.04921838427795398,3,LR_C=0.01
DCAF12L1,0.04921838427795398,3,LR_C=0.01
TTC9B,0.04921838427795398,3,LR_C=0.01
BTBD17,0.04921838427795398,3,LR_C=0.01
OR10H1,0.04921838427795398,3,LR_C=0.01
OR13F1,0.04921838427795398,3,LR_C=0.01
MTND4P24,0.04930287564034296,3,LR_C=0.01
RAX2,0.04936796644301496,3,LR_C=0.01
RTP4,0.04936796644301496,3,LR_C=0.01
IGKV1OR-3,0.04937222289598894,3,LR_C=0.01
FAM47A,0.04937222289598894,3,LR_C=0.01
AC093826.2,0.05020962000870157,3,LR_C=0.01
RBMXL3,0.05028725639165374,3,LR_C=0.01
DDN,0.05040928592697564,3,LR_C=0.01
PCP4,0.05091762053557602,3,LR_C=0.01
CCL8,0.051342729802777765,3,LR_C=0.01
RPS13P2,0.0515200236589032,3,LR_C=0.01
CBLN4,0.051620609973247994,3,LR_C=0.01
CARD18,0.0516769859952159,3,LR_C=0.01
TAS2R8,0.0516769859952159,3,LR_C=0.01
AC099778.1,0.0516769859952159,3,LR_C=0.01
MT-CO3,0.0516769859952159,3,LR_C=0.01
GPR45,0.05188152434429806,3,LR_C=0.01
MORN5,0.05188152434429806,3,LR_C=0.01
SLC2A7,0.05188152434429806,3,LR_C=0.01
IGF2-AS,0.05188152434429806,3,LR_C=0.01
CLEC3A,0.05188152434429806,3,LR_C=0.01
CACNG7,0.05235579527549829,3,LR_C=0.01
AC246793.1,0.052567397050382714,3,LR_C=0.01
ZNF285B,0.052567397050382714,3,LR_C=0.01
ADRA1D,0.052981238236429196,3,LR_C=0.01
IGKV6-21,0.052981238236429196,3,LR_C=0.01
GPR173,0.05304148015715388,3,LR_C=0.01
OR5K4,0.0536518184154983,3,LR_C=0.01
OR8K3,0.054291071071658994,3,LR_C=0.01
RPL31P49,0.054291071071658994,3,LR_C=0.01
PTCHD3,0.054291071071658994,3,LR_C=0.01
RXFP3,0.054291071071658994,3,LR_C=0.01
ZNF474,0.054291071071658994,3,LR_C=0.01
LINC01996,0.05497987619196225,3,LR_C=0.01
TUBAL3,0.05497987619196225,3,LR_C=0.01
CLCA3P,0.05497987619196225,3,LR_C=0.01
CLDN20,0.05499957688333246,3,LR_C=0.01
FAM220BP,0.05507713920638184,3,LR_C=0.01
TEX26,0.055284290023507356,3,LR_C=0.01
TRAV13-1,0.05586022028776828,3,LR_C=0.01
AC139792.1,0.05586022028776828,3,LR_C=0.01
SERTAD4-AS1,0.056501719481951505,3,LR_C=0.01
NKX2-2,0.05697805962819983,3,LR_C=0.01
SPINK9,0.05832638529350883,3,LR_C=0.01
TAAR9,0.05848753115648872,3,LR_C=0.01
GDF10,0.05848753115648872,3,LR_C=0.01
CALHM3,0.05854458995750723,3,LR_C=0.01
AL161669.3,0.05854458995750723,3,LR_C=0.01
TMEM95,0.05947966314114111,3,LR_C=0.01
PPP1R2C,0.059693467146638715,3,LR_C=0.01
SERPINB11,0.05977704520854597,3,LR_C=0.01
UGT1A3,0.05978961639467165,3,LR_C=0.01
SULT1A4,0.05983684959908727,3,LR_C=0.01
TMEM132C,0.06018469207556507,3,LR_C=0.01
AC008895.1,0.060687335185842295,3,LR_C=0.01
AC020917.4,0.06135302152176458,3,LR_C=0.01
OR2W5,0.061629601207892924,3,LR_C=0.01
PRTN3,0.06361924246569112,3,LR_C=0.01
SF3A3P2,0.06383168420070903,3,LR_C=0.01
ZBTB20-AS4,0.06421719756737028,3,LR_C=0.01
PLSCR5,0.06421719756737028,3,LR_C=0.01
SMR3A,0.06566695110102469,3,LR_C=0.01
AC023794.1,0.06582209960467521,3,LR_C=0.01
LACRT,0.06632711556086388,3,LR_C=0.01
LINC00240,0.06632711556086388,3,LR_C=0.01
TUBA3FP,0.06639252310921588,3,LR_C=0.01
LRRC37A7P,0.06639252310921588,3,LR_C=0.01
GP9,0.06701475901078391,3,LR_C=0.01
BTBD10P1,0.06701475901078391,3,LR_C=0.01
CRYGA,0.06738334154464934,3,LR_C=0.01
LINC00426,0.06747919706573179,3,LR_C=0.01
AL137028.1,0.06747919706573179,3,LR_C=0.01
NPM1P9,0.06757678335466764,3,LR_C=0.01
AC093536.1,0.06781323266983076,3,LR_C=0.01
CTXND1,0.06790220430509408,3,LR_C=0.01
IL3,0.06825294526832477,3,LR_C=0.01
RPS7P4,0.06826639197034036,3,LR_C=0.01
OR5M8,0.06849643856725054,3,LR_C=0.01
CDC20P1,0.0685542613626393,3,LR_C=0.01
SSX5,0.0685542613626393,3,LR_C=0.01
OR6X1,0.0685542613626393,3,LR_C=0.01
DLX4,0.06969769409826443,3,LR_C=0.01
OR4C3,0.07002980513046307,3,LR_C=0.01
AP000550.2,0.07006802302438236,3,LR_C=0.01
MAB21L1,0.07053880439450257,3,LR_C=0.01
PCDHA12,0.07053880439450257,3,LR_C=0.01
PTX4,0.07053880439450257,3,LR_C=0.01
SMIM26,0.07053880439450257,3,LR_C=0.01
SERPINB2,0.07056571255798465,3,LR_C=0.01
CDX4,0.07056571255798465,3,LR_C=0.01
CSN3,0.07056571255798465,3,LR_C=0.01
XG,0.07056571255798465,3,LR_C=0.01
SCGB1C1,0.07056571255798465,3,LR_C=0.01
AIFM3,0.07073693183437599,3,LR_C=0.01
OR11H7,0.07079274325211031,3,LR_C=0.01
AC005776.2,0.07103635473273204,3,LR_C=0.01
GAL3ST2,0.07135026116712632,3,LR_C=0.01
HIST2H3D,0.07164798145894395,3,LR_C=0.01
MATN4,0.07246556462994681,3,LR_C=0.01
FAM19A1,0.07246556462994681,3,LR_C=0.01
RASL10A,0.07246556462994681,3,LR_C=0.01
SLC51B,0.0734200805325354,3,LR_C=0.01
AF186192.2,0.07343266491908008,3,LR_C=0.01
SFTPB,0.07366930926767208,3,LR_C=0.01
AC092683.1,0.07366930926767208,3,LR_C=0.01
C5orf47,0.07366930926767208,3,LR_C=0.01
RHOF,0.07366930926767208,3,LR_C=0.01
OR5V1,0.07366930926767208,3,LR_C=0.01
RASSF8-AS1,0.07422939467306837,3,LR_C=0.01
SLC35D3,0.07423446015182282,3,LR_C=0.01
AC009065.8,0.07423446015182282,3,LR_C=0.01
AC097518.1,0.07543765043869535,3,LR_C=0.01
AC018554.3,0.0755352581252407,3,LR_C=0.01
VIP,0.0755352581252407,3,LR_C=0.01
KRTAP19-6,0.0755352581252407,3,LR_C=0.01
AC004803.1,0.0755352581252407,3,LR_C=0.01
PRAMEF30P,0.0761383776211825,3,LR_C=0.01
SMIM34B,0.0768930966785187,3,LR_C=0.01
PPP1R42,0.0768930966785187,3,LR_C=0.01
SRMS,0.07741342733586667,3,LR_C=0.01
GDF5,0.07754475284171043,3,LR_C=0.01
AP004245.1,0.07754475284171043,3,LR_C=0.01
GABRA5,0.07851860246413218,3,LR_C=0.01
DHX40P1,0.07861959432011176,3,LR_C=0.01
PCSK6-AS1,0.07935389474305773,3,LR_C=0.01
UBE2U,0.079964082972102,3,LR_C=0.01
AL391421.1,0.079964082972102,3,LR_C=0.01
LINC02211,0.079964082972102,3,LR_C=0.01
ELF3-AS1,0.08034319307227783,3,LR_C=0.01
KRTAP3-1,0.08034319307227783,3,LR_C=0.01
MGAT4EP,0.08041010325752568,3,LR_C=0.01
HTR2C,0.08041010325752568,3,LR_C=0.01
PVALEF,0.08103239891828311,3,LR_C=0.01
DSCAM,0.08103239891828311,3,LR_C=0.01
IGLV3-32,0.08103239891828311,3,LR_C=0.01
ANXA2P1,0.08130645851384159,3,LR_C=0.01
HSPB3,0.08162259305083255,3,LR_C=0.01
ABCF2,0.08162952284585419,3,LR_C=0.01
MTCO3P12,0.08162952284585419,3,LR_C=0.01
CCDC54,0.08174211370009846,3,LR_C=0.01
AC120498.9,0.08174211370009846,3,LR_C=0.01
KCNQ1OT1,0.08174211370009846,3,LR_C=0.01
S100A2,0.08187603603455232,3,LR_C=0.01
FUT8-AS1,0.08187603603455232,3,LR_C=0.01
GALR2,0.08187603603455232,3,LR_C=0.01
AC136443.2,0.08202323104534251,3,LR_C=0.01
LINC01387,0.08214473652339278,3,LR_C=0.01
TRBV6-7,0.08214473652339278,3,LR_C=0.01
LGALS13,0.08214473652339278,3,LR_C=0.01
AC126755.5,0.08214473652339278,3,LR_C=0.01
PTPN5,0.08214473652339278,3,LR_C=0.01
AC116914.2,0.082456872867941,3,LR_C=0.01
OR14K1,0.08301906888233147,3,LR_C=0.01
HTR1E,0.08301906888233147,3,LR_C=0.01
ICAM3,0.083021556257611,3,LR_C=0.01
SHISAL2B,0.08308000585851563,3,LR_C=0.01
CLDN17,0.08315288020288387,3,LR_C=0.01
FP671120.3,0.08315288020288387,3,LR_C=0.01
TNNT3,0.08315288020288387,3,LR_C=0.01
RN7SL784P,0.08315288020288387,3,LR_C=0.01
FP236383.2,0.08315288020288387,3,LR_C=0.01
FP236383.3,0.08315288020288387,3,LR_C=0.01
MT-ND4,0.08315288020288387,3,LR_C=0.01
RPL13AP2,0.08315288020288387,3,LR_C=0.01
TSGA10IP,0.08315288020288387,3,LR_C=0.01
AP004607.5,0.08315288020288387,3,LR_C=0.01
AL049612.1,0.08315288020288387,3,LR_C=0.01
OR6K3,0.08315288020288387,3,LR_C=0.01
PRSS58,0.08315288020288387,3,LR_C=0.01
KLHL30,0.08315288020288387,3,LR_C=0.01
KRT73,0.08315288020288387,3,LR_C=0.01
CBR3-AS1,0.08315288020288387,3,LR_C=0.01
PTOV1-AS1,0.08315288020288387,3,LR_C=0.01
C2orf27AP1,0.08365840337678473,3,LR_C=0.01
CCDC188,0.08368173736375376,3,LR_C=0.01
AC087276.1,0.08368173736375376,3,LR_C=0.01
ALG1L10P,0.08368173736375376,3,LR_C=0.01
BTF3L4P1,0.08382534073436564,3,LR_C=0.01
DRD5,0.08393672510090534,3,LR_C=0.01
ACCSL,0.08393672510090534,3,LR_C=0.01
IL22,0.08393672510090534,3,LR_C=0.01
TTTY20,0.08438551078643522,3,LR_C=0.01
OR7C2,0.08438551078643522,3,LR_C=0.01
TRAV25,0.0852000394842371,3,LR_C=0.01
FNDC11,0.0852000394842371,3,LR_C=0.01
OR9I1,0.0852000394842371,3,LR_C=0.01
ENDOU,0.0852000394842371,3,LR_C=0.01
AC022905.1,0.08536636745005502,3,LR_C=0.01
LYPD8,0.08536636745005502,3,LR_C=0.01
CDC37P2,0.08536636745005502,3,LR_C=0.01
CFAP157,0.08627328654573467,3,LR_C=0.01
MIR494,0.08662264486853478,3,LR_C=0.01
EGLN2,0.08665179380671374,3,LR_C=0.01
C14orf180,0.08672066159964756,3,LR_C=0.01
TRAV14DV4,0.08672066159964756,3,LR_C=0.01
LRRC10,0.08682050630893452,3,LR_C=0.01
AL138889.1,0.08687471843542775,3,LR_C=0.01
OR8B2,0.08696996339902892,3,LR_C=0.01
AC073655.2,0.08700461374577681,3,LR_C=0.01
NRL,0.08780182870603112,3,LR_C=0.01
LINC00106,0.0888372204383191,3,LR_C=0.01
AL356488.3,0.08972656129353443,3,LR_C=0.01
TAS1R3,0.09034677274373416,3,LR_C=0.01
AL356481.2,0.09034677274373416,3,LR_C=0.01
CCDC189,0.09063221546473739,3,LR_C=0.01
AC007342.2,0.09063221546473739,3,LR_C=0.01
TMEM72,0.09094461397970742,3,LR_C=0.01
PSKH2,0.09094461397970742,3,LR_C=0.01
AC005014.1,0.0909961206246097,3,LR_C=0.01
LINC01949,0.09100348089344998,3,LR_C=0.01
OR6N1,0.09114958099183826,3,LR_C=0.01
KRTAP19-8,0.09142711978537638,3,LR_C=0.01
TRAV8-6,0.09223547108528418,3,LR_C=0.01
RNF148,0.09233782170511767,3,LR_C=0.01
BX664615.1,0.09330867749183563,3,LR_C=0.01
TPRXL,0.09330867749183563,3,LR_C=0.01
AP006545.1,0.09330867749183563,3,LR_C=0.01
AL360271.1,0.09330867749183563,3,LR_C=0.01
AL035587.1,0.09345733721816026,3,LR_C=0.01
HTR1B,0.09345733721816026,3,LR_C=0.01
OR9G4,0.09345733721816026,3,LR_C=0.01
NUDT9P1,0.09482106799298833,3,LR_C=0.01
AC015813.1,0.09575032999068078,3,LR_C=0.01
ROM1,0.09606353016027899,3,LR_C=0.01
AP002986.1,0.09606353016027899,3,LR_C=0.01
LEXM,0.0960653061500762,3,LR_C=0.01
RAB38,0.09658797951419316,3,LR_C=0.01
AC026410.1,0.09669303202848298,3,LR_C=0.01
LINC01565,0.09682982182275728,3,LR_C=0.01
AC234771.2,0.09719234423413033,3,LR_C=0.01
MT-RNR2,0.09745295345593145,3,LR_C=0.01
AC092301.1,0.09767164989922576,3,LR_C=0.01
AC110926.1,0.09827174795012915,3,LR_C=0.01
GATA1,0.09831289172213856,3,LR_C=0.01
GH2,0.0984224856400368,3,LR_C=0.01
BPY2B,0.09917134948373071,3,LR_C=0.01
AC009501.1,0.09917134948373071,3,LR_C=0.01
BPY2,0.09917134948373071,3,LR_C=0.01
FAM58BP,6.837243194389645e-14,4,LR_C=0.01
SLC35E4,0.002062130102695738,4,LR_C=0.01
AC006538.1,0.002062130102695738,4,LR_C=0.01
CABP2,0.003809964398686465,4,LR_C=0.01
AC135731.1,0.007439407953250224,4,LR_C=0.01
HIPK4,0.009212119250933681,4,LR_C=0.01
ZNF679,0.010794378835709889,4,LR_C=0.01
FAM47A,0.020026347935905527,4,LR_C=0.01
AC073548.1,0.02540962071786236,4,LR_C=0.01
MC4R,0.029230578174941905,4,LR_C=0.01
DLX6-AS1,0.03506192525510548,4,LR_C=0.01
GPR171,0.0641267909941677,4,LR_C=0.01
DCDC2C,0.0641267909941677,4,LR_C=0.01
OR51K1P,0.0641267909941677,4,LR_C=0.01
NEUROG2,0.06561035976348642,4,LR_C=0.01
SLC7A3,0.07527195956209312,4,LR_C=0.01
AC127070.4,0.09107117894278631,4,LR_C=0.01
IGKV1D-43,0.09107117894278631,4,LR_C=0.01
NTNG1,0.09107117894278631,4,LR_C=0.01
FAM83C,0.09107117894278631,4,LR_C=0.01
AL133245.1,0.09107117894278631,4,LR_C=0.01
AL162171.3,0.09107117894278631,4,LR_C=0.01
CAMK1G,0.0002346121904188318,1,LR_C=0.1
EFHC2,0.0031374001214932636,1,LR_C=0.1
CABP2,0.004218217529974291,1,LR_C=0.1
HNRNPCL4,0.004218217529974291,1,LR_C=0.1
MGAT4D,0.019711618421288726,1,LR_C=0.1
TRIM51CP,0.019711618421288726,1,LR_C=0.1
FAM47C,0.019711618421288726,1,LR_C=0.1
AC005696.4,0.019711618421288726,1,LR_C=0.1
KRTAP10-8,0.019711618421288726,1,LR_C=0.1
DEFB106B,0.019711618421288726,1,LR_C=0.1
DEFB106A,0.019711618421288726,1,LR_C=0.1
AC135731.1,0.019711618421288726,1,LR_C=0.1
AC127070.4,0.019711618421288726,1,LR_C=0.1
DEFB4B,0.019711618421288726,1,LR_C=0.1
WFDC5,0.019711618421288726,1,LR_C=0.1
DCDC2C,0.027057107307385093,1,LR_C=0.1
C2orf92,0.027385840492625924,1,LR_C=0.1
CSF2,0.03317754905023052,1,LR_C=0.1
AL117328.2,0.03317754905023052,1,LR_C=0.1
C8orf87,0.03317754905023052,1,LR_C=0.1
TAS1R2,0.03317754905023052,1,LR_C=0.1
AC092068.2,0.03317754905023052,1,LR_C=0.1
AL133245.1,0.03586210693144581,1,LR_C=0.1
OR52E6,0.038604436431056294,1,LR_C=0.1
AL353726.2,0.038629659973828924,1,LR_C=0.1
GPR6,0.038629659973828924,1,LR_C=0.1
KLF17,0.039947763987508066,1,LR_C=0.1
AC009086.3,0.039947763987508066,1,LR_C=0.1
AL139384.2,0.04422728165507532,1,LR_C=0.1
AC020917.4,0.04422728165507532,1,LR_C=0.1
AC017002.1,0.04422728165507532,1,LR_C=0.1
GP9,0.04422728165507532,1,LR_C=0.1
AC138647.1,0.058754469042218836,1,LR_C=0.1
LGALS14,0.07252118709399037,1,LR_C=0.1
AL162171.3,0.07741974148695221,1,LR_C=0.1
AC020908.3,0.08455257332165889,1,LR_C=0.1
AC005899.1,0.09002626812741678,1,LR_C=0.1
FAM47A,0.09125889972548598,1,LR_C=0.1
ATP5F1E,0.09125889972548598,1,LR_C=0.1
AC006538.1,0.09693472950570264,1,LR_C=0.1
OR5H2,0.09948872819526197,1,LR_C=0.1
CAMK2N2,0.09976288301590981,1,LR_C=0.1
TSPY2,0.13283227073027282,2,LR_C=0.1
LGI3,0.18427379154017176,2,LR_C=0.1
ATOH1,0.18427379154017176,2,LR_C=0.1
POU4F1,0.2371822219764822,2,LR_C=0.1
HAPLN1,0.2371822219764822,2,LR_C=0.1
KIR3DX1,0.2787111715702861,2,LR_C=0.1
TSPY9P,0.5016764055996401,2,LR_C=0.1
HOXA5,0.5069232359466297,2,LR_C=0.1
KCNJ10,0.5069232359466297,2,LR_C=0.1
LINC00304,0.5069232359466297,2,LR_C=0.1
AC135050.1,0.5069232359466297,2,LR_C=0.1
AC025430.1,0.5069232359466297,2,LR_C=0.1
AC064807.1,0.5723168173304156,2,LR_C=0.1
TBXT,0.5957011847396212,2,LR_C=0.1
CADM3,0.6240571435232605,2,LR_C=0.1
ZNF710-AS1,0.6240571435232605,2,LR_C=0.1
TSPY7P,0.6240571435232605,2,LR_C=0.1
AZIN2,0.6358078434146772,2,LR_C=0.1
OLFM3,0.6538460975620365,2,LR_C=0.1
TSPAN11,0.6538460975620365,2,LR_C=0.1
CCIN,3.556204501672295e-05,3,LR_C=0.1
FOXI2,4.30119628292221e-05,3,LR_C=0.1
TSNAXIP1,9.820043745730653e-05,3,LR_C=0.1
TRIM60,0.0001057561980992679,3,LR_C=0.1
EFHC2,0.00013254290395039013,3,LR_C=0.1
AC135731.1,0.00021077485487619576,3,LR_C=0.1
AQP12B,0.0005806761347163215,3,LR_C=0.1
SUN3,0.0007863187820017613,3,LR_C=0.1
SLC34A3,0.00111626315397771,3,LR_C=0.1
UBBP1,0.001417335229653906,3,LR_C=0.1
SPDYA,0.0014557504666834356,3,LR_C=0.1
AC139426.1,0.001965810460098856,3,LR_C=0.1
ZMAT4,0.001965810460098856,3,LR_C=0.1
C6orf222,0.001965810460098856,3,LR_C=0.1
DNM1P47,0.001965810460098856,3,LR_C=0.1
BSPRY,0.001965810460098856,3,LR_C=0.1
GRHL3,0.001965810460098856,3,LR_C=0.1
PADI1,0.0020987784117093354,3,LR_C=0.1
DEFB4B,0.0023265236672844144,3,LR_C=0.1
C3orf84,0.0023265236672844144,3,LR_C=0.1
CABP2,0.0023265236672844144,3,LR_C=0.1
MYF6,0.002393416775832938,3,LR_C=0.1
UMOD,0.0024370834868512638,3,LR_C=0.1
UGT3A2,0.0025324689231368265,3,LR_C=0.1
IRX6,0.0025324689231368265,3,LR_C=0.1
CCT8L1P,0.0025324689231368265,3,LR_C=0.1
C17orf78,0.00265201571097863,3,LR_C=0.1
TGIF2LX,0.002752915062437729,3,LR_C=0.1
OR10G9,0.002875224522415194,3,LR_C=0.1
ADAM6,0.0033334976973799202,3,LR_C=0.1
AC006538.1,0.003425993476437647,3,LR_C=0.1
NPY4R,0.004085390491956862,3,LR_C=0.1
HNRNPA1P9,0.004131978270379738,3,LR_C=0.1
NACAD,0.004204473090879509,3,LR_C=0.1
TNNC1,0.004204473090879509,3,LR_C=0.1
C2orf70,0.004436555200641601,3,LR_C=0.1
GPA33,0.004436555200641601,3,LR_C=0.1
SLC7A3,0.004438222826980152,3,LR_C=0.1
AP000552.3,0.004864663140060189,3,LR_C=0.1
DPPA3,0.004864663140060189,3,LR_C=0.1
AC004889.1,0.004864663140060189,3,LR_C=0.1
CAMK1G,0.005079476174166191,3,LR_C=0.1
CLDN19,0.005079476174166191,3,LR_C=0.1
REELD1,0.00513252575798901,3,LR_C=0.1
WFDC5,0.00513252575798901,3,LR_C=0.1
BPIFB6,0.00513252575798901,3,LR_C=0.1
GPR6,0.00513252575798901,3,LR_C=0.1
NPY5R,0.00513252575798901,3,LR_C=0.1
LRRC30,0.00513252575798901,3,LR_C=0.1
PROKR2,0.00513252575798901,3,LR_C=0.1
CATSPER4,0.00513252575798901,3,LR_C=0.1
AC012354.2,0.00513252575798901,3,LR_C=0.1
POPDC3,0.00513252575798901,3,LR_C=0.1
FGF8,0.00513252575798901,3,LR_C=0.1
FAM47C,0.00513252575798901,3,LR_C=0.1
IGKV1OR2-118,0.00513252575798901,3,LR_C=0.1
REC114,0.00513252575798901,3,LR_C=0.1
SMYD1,0.00536889924013486,3,LR_C=0.1
PADI3,0.005403135267365348,3,LR_C=0.1
MOS,0.005687326339847545,3,LR_C=0.1
KCNIP1,0.005687326339847545,3,LR_C=0.1
KRTAP10-8,0.005871614377615396,3,LR_C=0.1
RFPL4AP1,0.006104574791591355,3,LR_C=0.1
PPP4R3C,0.006104574791591355,3,LR_C=0.1
GJB3,0.006104574791591355,3,LR_C=0.1
ACTRT3,0.006104574791591355,3,LR_C=0.1
DEFB106A,0.00612084847942525,3,LR_C=0.1
SLC29A4P1,0.006163251206785638,3,LR_C=0.1
OR6P1,0.006694240499421805,3,LR_C=0.1
PF4V1,0.006706414089905437,3,LR_C=0.1
TAS1R2,0.006706414089905437,3,LR_C=0.1
C11orf16,0.006706414089905437,3,LR_C=0.1
LELP1,0.006952600488037477,3,LR_C=0.1
NTNG1,0.007003043354357123,3,LR_C=0.1
AC015911.1,0.007499184652322325,3,LR_C=0.1
CYTOR,0.007499184652322325,3,LR_C=0.1
ELANE,0.007499184652322325,3,LR_C=0.1
DEFB119,0.007499184652322325,3,LR_C=0.1
H2AFB2,0.007627623853773193,3,LR_C=0.1
DEFB107A,0.007627623853773193,3,LR_C=0.1
TGFBR3L,0.007886548048861542,3,LR_C=0.1
RS1,0.007886548048861542,3,LR_C=0.1
DEFB107B,0.007984439482166691,3,LR_C=0.1
SLC6A8,0.008424446513401863,3,LR_C=0.1
AL512310.6,0.008454176954173264,3,LR_C=0.1
DCDC2C,0.008733640460903786,3,LR_C=0.1
EPHB3,0.008942416619876362,3,LR_C=0.1
PGPEP1L,0.008942416619876362,3,LR_C=0.1
KDM4E,0.008942416619876362,3,LR_C=0.1
MYL1,0.008942416619876362,3,LR_C=0.1
DEFB106B,0.008942416619876362,3,LR_C=0.1
ASTL,0.008942416619876362,3,LR_C=0.1
OBP2B,0.008942416619876362,3,LR_C=0.1
LRRC3C,0.008942416619876362,3,LR_C=0.1
DEFB104A,0.008942416619876362,3,LR_C=0.1
RLBP1,0.008942416619876362,3,LR_C=0.1
KRTDAP,0.008942416619876362,3,LR_C=0.1
MYOG,0.008942416619876362,3,LR_C=0.1
GNRHR,0.008942416619876362,3,LR_C=0.1
AC008985.1,0.008942416619876362,3,LR_C=0.1
BPIFB3,0.009020553691482839,3,LR_C=0.1
ACTBL2,0.009020553691482839,3,LR_C=0.1
CNTD1,0.009020553691482839,3,LR_C=0.1
DNASE2B,0.009020553691482839,3,LR_C=0.1
CELA3A,0.009020553691482839,3,LR_C=0.1
FABP6,0.009020553691482839,3,LR_C=0.1
AC112504.1,0.009020553691482839,3,LR_C=0.1
DEFB104B,0.009020553691482839,3,LR_C=0.1
AC136443.1,0.009020553691482839,3,LR_C=0.1
CD177P1,0.009099090835679835,3,LR_C=0.1
RESP18,0.009539978098851293,3,LR_C=0.1
IGHE,0.009539978098851293,3,LR_C=0.1
LHCGR,0.009539978098851293,3,LR_C=0.1
DCAF12L2,0.009539978098851293,3,LR_C=0.1
ZNF488,0.009539978098851293,3,LR_C=0.1
PABPC1P2,0.009637286568264344,3,LR_C=0.1
MT-CO2,0.009637286568264344,3,LR_C=0.1
NYX,0.009637286568264344,3,LR_C=0.1
PRSS55,0.009637286568264344,3,LR_C=0.1
C7orf65,0.009637286568264344,3,LR_C=0.1
