gene,padj,fold,model
SLC6A8,0.008424446513401863,3,RF_max_depth=2_min_samples_leaf=10
AL512310.6,0.008454176954173264,3,RF_max_depth=2_min_samples_leaf=10
DCDC2C,0.008733640460903786,3,RF_max_depth=2_min_samples_leaf=10
EPHB3,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
PGPEP1L,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
KDM4E,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
MYL1,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
DEFB106B,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
ASTL,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
OBP2B,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
LRRC3C,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
DEFB104A,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
RLBP1,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
KRTDAP,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
MYOG,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
GNRHR,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
AC008985.1,0.008942416619876362,3,RF_max_depth=2_min_samples_leaf=10
BPIFB3,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
ACTBL2,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
CNTD1,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
DNASE2B,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
CELA3A,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
FABP6,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
AC112504.1,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
DEFB104B,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
AC136443.1,0.009020553691482839,3,RF_max_depth=2_min_samples_leaf=10
CD177P1,0.009099090835679835,3,RF_max_depth=2_min_samples_leaf=10
RESP18,0.009539978098851293,3,RF_max_depth=2_min_samples_leaf=10
IGHE,0.009539978098851293,3,RF_max_depth=2_min_samples_leaf=10
LHCGR,0.009539978098851293,3,RF_max_depth=2_min_samples_leaf=10
DCAF12L2,0.009539978098851293,3,RF_max_depth=2_min_samples_leaf=10
ZNF488,0.009539978098851293,3,RF_max_depth=2_min_samples_leaf=10
PABPC1P2,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
MT-CO2,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
NYX,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
PRSS55,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
C7orf65,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
AC092068.2,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
CDRT15P1,0.009637286568264344,3,RF_max_depth=2_min_samples_leaf=10
MYBPHL,0.009960960752808147,3,RF_max_depth=2_min_samples_leaf=10
PRAMEF17,0.010049041368567822,3,RF_max_depth=2_min_samples_leaf=10
OR5AC2,0.010201976543035639,3,RF_max_depth=2_min_samples_leaf=10
NT5DC4,0.010418860434589465,3,RF_max_depth=2_min_samples_leaf=10
AQP8,0.010486484640233714,3,RF_max_depth=2_min_samples_leaf=10
FAM90A27P,0.010486484640233714,3,RF_max_depth=2_min_samples_leaf=10
AL691447.2,0.010544554669226328,3,RF_max_depth=2_min_samples_leaf=10
CAMK2N2,0.01067233362851584,3,RF_max_depth=2_min_samples_leaf=10
RAB13,0.01077245117874679,3,RF_max_depth=2_min_samples_leaf=10
AKAP4,0.010888728339933706,3,RF_max_depth=2_min_samples_leaf=10
KLF17,0.011221040415915182,3,RF_max_depth=2_min_samples_leaf=10
OR56A1,0.01143842902037742,3,RF_max_depth=2_min_samples_leaf=10
LINC02203,0.011558593650926272,3,RF_max_depth=2_min_samples_leaf=10
HS6ST2,0.011617951009847517,3,RF_max_depth=2_min_samples_leaf=10
NANOGP2,0.011698964007918733,3,RF_max_depth=2_min_samples_leaf=10
MTCO1P12,0.01183950477458477,3,RF_max_depth=2_min_samples_leaf=10
FOXL2,0.011993337765651006,3,RF_max_depth=2_min_samples_leaf=10
FZD9,0.012426847241995154,3,RF_max_depth=2_min_samples_leaf=10
FUNDC2P2,0.01246545023561772,3,RF_max_depth=2_min_samples_leaf=10
KCNK16,0.01262791929664901,3,RF_max_depth=2_min_samples_leaf=10
GPR152,0.01262791929664901,3,RF_max_depth=2_min_samples_leaf=10
REXO1L3P,0.012801450875359404,3,RF_max_depth=2_min_samples_leaf=10
VSTM1,0.013252153900712754,3,RF_max_depth=2_min_samples_leaf=10
RPS4XP3,0.013341217021609068,3,RF_max_depth=2_min_samples_leaf=10
AHSP,0.013345337090713427,3,RF_max_depth=2_min_samples_leaf=10
C9orf24,0.013428019456591498,3,RF_max_depth=2_min_samples_leaf=10
IGKV6D-21,0.013721518396763173,3,RF_max_depth=2_min_samples_leaf=10
IGKV1D-43,0.014046106592710413,3,RF_max_depth=2_min_samples_leaf=10
PDYN,0.014046106592710413,3,RF_max_depth=2_min_samples_leaf=10
PCDHAC2,0.014090935086277448,3,RF_max_depth=2_min_samples_leaf=10
OR2T27,0.014166735687059269,3,RF_max_depth=2_min_samples_leaf=10
FAM83C,0.014166735687059269,3,RF_max_depth=2_min_samples_leaf=10
GUCY2F,0.01422236508540898,3,RF_max_depth=2_min_samples_leaf=10
KRT33B,0.014270700001879851,3,RF_max_depth=2_min_samples_leaf=10
WNT16,0.014560691179057735,3,RF_max_depth=2_min_samples_leaf=10
OR51D1,0.014658689087934551,3,RF_max_depth=2_min_samples_leaf=10
ZMYND12,0.014842942552811874,3,RF_max_depth=2_min_samples_leaf=10
TAAR5,0.015597736735377104,3,RF_max_depth=2_min_samples_leaf=10
AC009060.2,0.01560325433251736,3,RF_max_depth=2_min_samples_leaf=10
TREM2,0.01578988686676743,3,RF_max_depth=2_min_samples_leaf=10
TEX13A,0.015924119684186753,3,RF_max_depth=2_min_samples_leaf=10
GPR139,0.01612243881583402,3,RF_max_depth=2_min_samples_leaf=10
AC127070.4,0.016228833677981797,3,RF_max_depth=2_min_samples_leaf=10
OR51K1P,0.016290341182164325,3,RF_max_depth=2_min_samples_leaf=10
LLCFC1,0.016829099525573325,3,RF_max_depth=2_min_samples_leaf=10
RHEBL1,0.016829099525573325,3,RF_max_depth=2_min_samples_leaf=10
GHSR,0.017047776162790844,3,RF_max_depth=2_min_samples_leaf=10
MYOZ3,0.017226993120161075,3,RF_max_depth=2_min_samples_leaf=10
ZNF648,0.01733853051204848,3,RF_max_depth=2_min_samples_leaf=10
VGLL2,0.017472051213725387,3,RF_max_depth=2_min_samples_leaf=10
RAB25,0.017773423665657425,3,RF_max_depth=2_min_samples_leaf=10
C8orf87,0.017773423665657425,3,RF_max_depth=2_min_samples_leaf=10
LRRC53,0.017773423665657425,3,RF_max_depth=2_min_samples_leaf=10
AC239859.6,0.017773423665657425,3,RF_max_depth=2_min_samples_leaf=10
CDRT15L2,0.017800498384435263,3,RF_max_depth=2_min_samples_leaf=10
AC092368.3,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
KRT84,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
OR10A3,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
DNM1P51,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
TIMP4,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
AC008033.1,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
PJVK,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
AC025594.1,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
OR52N5,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
LGALS16,0.017976997630697024,3,RF_max_depth=2_min_samples_leaf=10
CRABP2,0.01812924288724069,3,RF_max_depth=2_min_samples_leaf=10
OR52I2,0.018174128091738205,3,RF_max_depth=2_min_samples_leaf=10
AC008395.1,0.01834813333520814,3,RF_max_depth=2_min_samples_leaf=10
KRT32,0.01834813333520814,3,RF_max_depth=2_min_samples_leaf=10
DRD1,0.018392684925084953,3,RF_max_depth=2_min_samples_leaf=10
OR5H2,0.018392684925084953,3,RF_max_depth=2_min_samples_leaf=10
RNASE10,0.018392684925084953,3,RF_max_depth=2_min_samples_leaf=10
RNASE8,0.019042911789328498,3,RF_max_depth=2_min_samples_leaf=10
IGHV3OR16-8,0.01937348494359055,3,RF_max_depth=2_min_samples_leaf=10
RD3L,0.019700025202581524,3,RF_max_depth=2_min_samples_leaf=10
BARHL2,0.020097221812224945,3,RF_max_depth=2_min_samples_leaf=10
IFNL2,0.020209784499825693,3,RF_max_depth=2_min_samples_leaf=10
GSX2,0.020253715992435948,3,RF_max_depth=2_min_samples_leaf=10
CRYGD,0.020253715992435948,3,RF_max_depth=2_min_samples_leaf=10
PRDM13,0.020253715992435948,3,RF_max_depth=2_min_samples_leaf=10
C5orf17,0.020253715992435948,3,RF_max_depth=2_min_samples_leaf=10
AL138820.1,0.020754185741669994,3,RF_max_depth=2_min_samples_leaf=10
TSPAN16,0.020754185741669994,3,RF_max_depth=2_min_samples_leaf=10
IFNL1,0.020754185741669994,3,RF_max_depth=2_min_samples_leaf=10
ZNF679,0.020754185741669994,3,RF_max_depth=2_min_samples_leaf=10
UPK2,0.020754712277194852,3,RF_max_depth=2_min_samples_leaf=10
AC239798.2,0.020783361511227658,3,RF_max_depth=2_min_samples_leaf=10
FAM90A28P,0.021221074418733367,3,RF_max_depth=2_min_samples_leaf=10
C6orf52,0.02145653120292996,3,RF_max_depth=2_min_samples_leaf=10
INAFM2,0.02145653120292996,3,RF_max_depth=2_min_samples_leaf=10
PPDPFL,0.02145653120292996,3,RF_max_depth=2_min_samples_leaf=10
FFAR1,0.021478674102608227,3,RF_max_depth=2_min_samples_leaf=10
KHDC1,0.021504498212400334,3,RF_max_depth=2_min_samples_leaf=10
HIGD2B,0.021567578653555085,3,RF_max_depth=2_min_samples_leaf=10
INHA,0.021567578653555085,3,RF_max_depth=2_min_samples_leaf=10
SGCZ,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
MUCL1,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
OR8K5,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
SHISA3,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
AC090515.5,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
OR2W3,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
GML,0.022179920499129983,3,RF_max_depth=2_min_samples_leaf=10
C16orf78,0.02233376213660119,3,RF_max_depth=2_min_samples_leaf=10
OR1L3,0.02233376213660119,3,RF_max_depth=2_min_samples_leaf=10
C8orf74,0.02233376213660119,3,RF_max_depth=2_min_samples_leaf=10
PTGER1,0.02233376213660119,3,RF_max_depth=2_min_samples_leaf=10
C2orf83,0.02233376213660119,3,RF_max_depth=2_min_samples_leaf=10
LMLN2,0.022525114279871923,3,RF_max_depth=2_min_samples_leaf=10
AL589743.3,0.022875649735034115,3,RF_max_depth=2_min_samples_leaf=10
CIAPIN1P,0.023584742826429403,3,RF_max_depth=2_min_samples_leaf=10
SPACA1,0.023691956979151194,3,RF_max_depth=2_min_samples_leaf=10
TLX2,0.023913747921057615,3,RF_max_depth=2_min_samples_leaf=10
RHOA-IT1,0.024602635614022397,3,RF_max_depth=2_min_samples_leaf=10
KLHL41,0.024960859033448912,3,RF_max_depth=2_min_samples_leaf=10
WNT1,0.025031712629879795,3,RF_max_depth=2_min_samples_leaf=10
GPR149,0.0253606762475196,3,RF_max_depth=2_min_samples_leaf=10
VAX2,0.025923541168369525,3,RF_max_depth=2_min_samples_leaf=10
ZNF280A,0.025923541168369525,3,RF_max_depth=2_min_samples_leaf=10
OR2M5,0.02625481001732466,3,RF_max_depth=2_min_samples_leaf=10
U73166.1,0.026444809239549328,3,RF_max_depth=2_min_samples_leaf=10
FAM177B,0.026444809239549328,3,RF_max_depth=2_min_samples_leaf=10
FDCSP,0.026478444457494407,3,RF_max_depth=2_min_samples_leaf=10
KRTAP21-2,0.02678789725375651,3,RF_max_depth=2_min_samples_leaf=10
AC092127.1,0.027082213358308613,3,RF_max_depth=2_min_samples_leaf=10
TBC1D21,0.027238666548564765,3,RF_max_depth=2_min_samples_leaf=10
AC026468.1,0.027238666548564765,3,RF_max_depth=2_min_samples_leaf=10
NCR2,0.027238666548564765,3,RF_max_depth=2_min_samples_leaf=10
AC009113.1,0.027238666548564765,3,RF_max_depth=2_min_samples_leaf=10
AC007952.9,0.027238666548564765,3,RF_max_depth=2_min_samples_leaf=10
SLAMF9,0.027238666548564765,3,RF_max_depth=2_min_samples_leaf=10
RASSF10,0.027300279735954672,3,RF_max_depth=2_min_samples_leaf=10
GPR143,0.027300279735954672,3,RF_max_depth=2_min_samples_leaf=10
AC010538.1,0.027448725741733696,3,RF_max_depth=2_min_samples_leaf=10
SERPINA13P,0.027448725741733696,3,RF_max_depth=2_min_samples_leaf=10
BX276092.9,0.027738999694085335,3,RF_max_depth=2_min_samples_leaf=10
NEUROG2,0.028107271739950736,3,RF_max_depth=2_min_samples_leaf=10
RWDD4P1,0.028107271739950736,3,RF_max_depth=2_min_samples_leaf=10
KCNV1,0.028476568994889526,3,RF_max_depth=2_min_samples_leaf=10
IRGC,0.028476568994889526,3,RF_max_depth=2_min_samples_leaf=10
AC023310.1,0.02902062421591175,3,RF_max_depth=2_min_samples_leaf=10
JHDM1D-AS1,0.02924148495932061,3,RF_max_depth=2_min_samples_leaf=10
MT-CO1,0.02924148495932061,3,RF_max_depth=2_min_samples_leaf=10
IGHV1-58,0.029627403064097946,3,RF_max_depth=2_min_samples_leaf=10
CHRNA3,0.02982092004212631,3,RF_max_depth=2_min_samples_leaf=10
DQX1,0.02982092004212631,3,RF_max_depth=2_min_samples_leaf=10
GPAT2P2,0.030015122780838552,3,RF_max_depth=2_min_samples_leaf=10
OR52R1,0.03003284732985637,3,RF_max_depth=2_min_samples_leaf=10
C17orf98,0.030097579772352997,3,RF_max_depth=2_min_samples_leaf=10
OR52L1,0.030216753980034972,3,RF_max_depth=2_min_samples_leaf=10
TMEM174,0.030388555216073237,3,RF_max_depth=2_min_samples_leaf=10
PTCRA,0.030599240420079946,3,RF_max_depth=2_min_samples_leaf=10
MYL4,0.03100287323512565,3,RF_max_depth=2_min_samples_leaf=10
LPAR4,0.03155896324088166,3,RF_max_depth=2_min_samples_leaf=10
OR7E26P,0.032041088227059804,3,RF_max_depth=2_min_samples_leaf=10
AF186192.1,0.03256728373100144,3,RF_max_depth=2_min_samples_leaf=10
BPIFC,0.03273355757742095,3,RF_max_depth=2_min_samples_leaf=10
FAM47B,0.03278332421570266,3,RF_max_depth=2_min_samples_leaf=10
AL512770.1,0.03278332421570266,3,RF_max_depth=2_min_samples_leaf=10
PTGES2-AS1,0.032837965076932686,3,RF_max_depth=2_min_samples_leaf=10
AL031595.2,0.03330192832146371,3,RF_max_depth=2_min_samples_leaf=10
SBF2-AS1,0.033307817917094716,3,RF_max_depth=2_min_samples_leaf=10
BPIFB2,0.03339426485562948,3,RF_max_depth=2_min_samples_leaf=10
HOXA11,0.03587517154042598,3,RF_max_depth=2_min_samples_leaf=10
GK2,0.035897157044494164,3,RF_max_depth=2_min_samples_leaf=10
OR1F2P,0.035898160725198115,3,RF_max_depth=2_min_samples_leaf=10
AP000357.1,0.035898160725198115,3,RF_max_depth=2_min_samples_leaf=10
CELA2B,0.035898160725198115,3,RF_max_depth=2_min_samples_leaf=10
DBET,0.035898160725198115,3,RF_max_depth=2_min_samples_leaf=10
PDE6H,0.035898160725198115,3,RF_max_depth=2_min_samples_leaf=10
RLN2,0.03665650552697278,3,RF_max_depth=2_min_samples_leaf=10
A1BG,0.03700714662985853,3,RF_max_depth=2_min_samples_leaf=10
IGHV3OR16-9,0.03700714662985853,3,RF_max_depth=2_min_samples_leaf=10
AC120114.4,0.03700714662985853,3,RF_max_depth=2_min_samples_leaf=10
AC104791.2,0.038238155486517655,3,RF_max_depth=2_min_samples_leaf=10
AC138647.1,0.038238155486517655,3,RF_max_depth=2_min_samples_leaf=10
MAGEC2,0.038238155486517655,3,RF_max_depth=2_min_samples_leaf=10
JPX,0.038238155486517655,3,RF_max_depth=2_min_samples_leaf=10
OR2F2,0.03965687464442805,3,RF_max_depth=2_min_samples_leaf=10
AC009086.3,0.03965687464442805,3,RF_max_depth=2_min_samples_leaf=10
GOT1L1,0.039813326661151505,3,RF_max_depth=2_min_samples_leaf=10
LINC02197,0.03994475724324776,3,RF_max_depth=2_min_samples_leaf=10
SLC6A18,0.040055467748424785,3,RF_max_depth=2_min_samples_leaf=10
TBX22,0.040055467748424785,3,RF_max_depth=2_min_samples_leaf=10
GLRA4,0.04049252675991877,3,RF_max_depth=2_min_samples_leaf=10
AC012441.2,0.040647517455257444,3,RF_max_depth=2_min_samples_leaf=10
OR5P3,0.040647517455257444,3,RF_max_depth=2_min_samples_leaf=10
CCR8,0.04065825550243512,3,RF_max_depth=2_min_samples_leaf=10
AP005212.1,0.04069285952104445,3,RF_max_depth=2_min_samples_leaf=10
OR52B1P,0.04069285952104445,3,RF_max_depth=2_min_samples_leaf=10
SOHLH1,0.04069285952104445,3,RF_max_depth=2_min_samples_leaf=10
PSORS1C1,0.04111103193281701,3,RF_max_depth=2_min_samples_leaf=10
KCTD21-AS1,0.0419211275096112,3,RF_max_depth=2_min_samples_leaf=10
DYNLRB2,0.042939904056933945,3,RF_max_depth=2_min_samples_leaf=10
AC092053.3,0.04300767470686839,3,RF_max_depth=2_min_samples_leaf=10
ALG1L2,0.043193172627589156,3,RF_max_depth=2_min_samples_leaf=10
AC104794.2,0.043193172627589156,3,RF_max_depth=2_min_samples_leaf=10
AP003057.1,0.043193172627589156,3,RF_max_depth=2_min_samples_leaf=10
SPZ1,0.043193172627589156,3,RF_max_depth=2_min_samples_leaf=10
AL008638.3,0.043708795701659545,3,RF_max_depth=2_min_samples_leaf=10
AC008740.2,0.043708795701659545,3,RF_max_depth=2_min_samples_leaf=10
TNFSF18,0.043708795701659545,3,RF_max_depth=2_min_samples_leaf=10
PRSS29P,0.043708795701659545,3,RF_max_depth=2_min_samples_leaf=10
GRID1,0.04391718802109978,3,RF_max_depth=2_min_samples_leaf=10
S100B,0.04425478696688573,3,RF_max_depth=2_min_samples_leaf=10
MIAT,0.044456275875786204,3,RF_max_depth=2_min_samples_leaf=10
AC003681.1,0.04452820395791943,3,RF_max_depth=2_min_samples_leaf=10
AC099684.2,0.044770381813394454,3,RF_max_depth=2_min_samples_leaf=10
GPR20,0.044838415114245044,3,RF_max_depth=2_min_samples_leaf=10
C17orf113,0.046262603588788885,3,RF_max_depth=2_min_samples_leaf=10
P2RY4,0.046770060775709374,3,RF_max_depth=2_min_samples_leaf=10
OR5F1,0.046770060775709374,3,RF_max_depth=2_min_samples_leaf=10
DMRT3,0.04684604738147252,3,RF_max_depth=2_min_samples_leaf=10
AC018647.2,0.04684604738147252,3,RF_max_depth=2_min_samples_leaf=10
OR8B12,0.04726220553625128,3,RF_max_depth=2_min_samples_leaf=10
AC090525.2,0.04726220553625128,3,RF_max_depth=2_min_samples_leaf=10
MAPK11,0.04726220553625128,3,RF_max_depth=2_min_samples_leaf=10
GALR3,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
CA7,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
AC106788.2,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
TNFSF9,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
DEFB115,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
C11orf53,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
AL136982.1,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
AC015871.4,0.04727585937589916,3,RF_max_depth=2_min_samples_leaf=10
LIPM,0.04764107132822796,3,RF_max_depth=2_min_samples_leaf=10
KLK12,0.04764107132822796,3,RF_max_depth=2_min_samples_leaf=10
ANGPT4,0.04764107132822796,3,RF_max_depth=2_min_samples_leaf=10
IGKV1OR22-5,0.04794619944360568,3,RF_max_depth=2_min_samples_leaf=10
BEST3,0.04797521495961461,3,RF_max_depth=2_min_samples_leaf=10
MRPL30,0.04797521495961461,3,RF_max_depth=2_min_samples_leaf=10
AC012645.2,0.04797521495961461,3,RF_max_depth=2_min_samples_leaf=10
LENG9,0.04797521495961461,3,RF_max_depth=2_min_samples_leaf=10
TAS2R13,0.04811952110559851,3,RF_max_depth=2_min_samples_leaf=10
AL445235.1,0.04812250231912492,3,RF_max_depth=2_min_samples_leaf=10
FOSL1P1,0.04812250231912492,3,RF_max_depth=2_min_samples_leaf=10
TRAV13-2,0.04812250231912492,3,RF_max_depth=2_min_samples_leaf=10
CSF2,0.048357797822076116,3,RF_max_depth=2_min_samples_leaf=10
OR10J1,0.048357797822076116,3,RF_max_depth=2_min_samples_leaf=10
ANKRD65,0.048357797822076116,3,RF_max_depth=2_min_samples_leaf=10
AC025198.1,0.04869322304174243,3,RF_max_depth=2_min_samples_leaf=10
OR2I1P,0.04892625157862099,3,RF_max_depth=2_min_samples_leaf=10
TDRKH-AS1,0.04892625157862099,3,RF_max_depth=2_min_samples_leaf=10
AC067904.1,0.04892625157862099,3,RF_max_depth=2_min_samples_leaf=10
KRTAP2-1,0.04892625157862099,3,RF_max_depth=2_min_samples_leaf=10
SCGB1C2,0.048961275094975595,3,RF_max_depth=2_min_samples_leaf=10
ACOD1,0.0491882867185172,3,RF_max_depth=2_min_samples_leaf=10
VN1R4,0.0491882867185172,3,RF_max_depth=2_min_samples_leaf=10
CUBNP2,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
CYP51A1,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
DCAF12L1,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
TTC9B,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
BTBD17,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
OR10H1,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
OR13F1,0.04921838427795398,3,RF_max_depth=2_min_samples_leaf=10
MTND4P24,0.04930287564034296,3,RF_max_depth=2_min_samples_leaf=10
RAX2,0.04936796644301496,3,RF_max_depth=2_min_samples_leaf=10
RTP4,0.04936796644301496,3,RF_max_depth=2_min_samples_leaf=10
IGKV1OR-3,0.04937222289598894,3,RF_max_depth=2_min_samples_leaf=10
FAM47A,0.04937222289598894,3,RF_max_depth=2_min_samples_leaf=10
AC093826.2,0.05020962000870157,3,RF_max_depth=2_min_samples_leaf=10
RBMXL3,0.05028725639165374,3,RF_max_depth=2_min_samples_leaf=10
DDN,0.05040928592697564,3,RF_max_depth=2_min_samples_leaf=10
PCP4,0.05091762053557602,3,RF_max_depth=2_min_samples_leaf=10
CCL8,0.051342729802777765,3,RF_max_depth=2_min_samples_leaf=10
RPS13P2,0.0515200236589032,3,RF_max_depth=2_min_samples_leaf=10
CBLN4,0.051620609973247994,3,RF_max_depth=2_min_samples_leaf=10
CARD18,0.0516769859952159,3,RF_max_depth=2_min_samples_leaf=10
TAS2R8,0.0516769859952159,3,RF_max_depth=2_min_samples_leaf=10
AC099778.1,0.0516769859952159,3,RF_max_depth=2_min_samples_leaf=10
MT-CO3,0.0516769859952159,3,RF_max_depth=2_min_samples_leaf=10
GPR45,0.05188152434429806,3,RF_max_depth=2_min_samples_leaf=10
MORN5,0.05188152434429806,3,RF_max_depth=2_min_samples_leaf=10
SLC2A7,0.05188152434429806,3,RF_max_depth=2_min_samples_leaf=10
IGF2-AS,0.05188152434429806,3,RF_max_depth=2_min_samples_leaf=10
CLEC3A,0.05188152434429806,3,RF_max_depth=2_min_samples_leaf=10
CACNG7,0.05235579527549829,3,RF_max_depth=2_min_samples_leaf=10
AC246793.1,0.052567397050382714,3,RF_max_depth=2_min_samples_leaf=10
ZNF285B,0.052567397050382714,3,RF_max_depth=2_min_samples_leaf=10
ADRA1D,0.052981238236429196,3,RF_max_depth=2_min_samples_leaf=10
IGKV6-21,0.052981238236429196,3,RF_max_depth=2_min_samples_leaf=10
GPR173,0.05304148015715388,3,RF_max_depth=2_min_samples_leaf=10
OR5K4,0.0536518184154983,3,RF_max_depth=2_min_samples_leaf=10
OR8K3,0.054291071071658994,3,RF_max_depth=2_min_samples_leaf=10
RPL31P49,0.054291071071658994,3,RF_max_depth=2_min_samples_leaf=10
PTCHD3,0.054291071071658994,3,RF_max_depth=2_min_samples_leaf=10
RXFP3,0.054291071071658994,3,RF_max_depth=2_min_samples_leaf=10
ZNF474,0.054291071071658994,3,RF_max_depth=2_min_samples_leaf=10
LINC01996,0.05497987619196225,3,RF_max_depth=2_min_samples_leaf=10
TUBAL3,0.05497987619196225,3,RF_max_depth=2_min_samples_leaf=10
CLCA3P,0.05497987619196225,3,RF_max_depth=2_min_samples_leaf=10
CLDN20,0.05499957688333246,3,RF_max_depth=2_min_samples_leaf=10
FAM220BP,0.05507713920638184,3,RF_max_depth=2_min_samples_leaf=10
TEX26,0.055284290023507356,3,RF_max_depth=2_min_samples_leaf=10
TRAV13-1,0.05586022028776828,3,RF_max_depth=2_min_samples_leaf=10
AC139792.1,0.05586022028776828,3,RF_max_depth=2_min_samples_leaf=10
SERTAD4-AS1,0.056501719481951505,3,RF_max_depth=2_min_samples_leaf=10
NKX2-2,0.05697805962819983,3,RF_max_depth=2_min_samples_leaf=10
SPINK9,0.05832638529350883,3,RF_max_depth=2_min_samples_leaf=10
TAAR9,0.05848753115648872,3,RF_max_depth=2_min_samples_leaf=10
GDF10,0.05848753115648872,3,RF_max_depth=2_min_samples_leaf=10
CALHM3,0.05854458995750723,3,RF_max_depth=2_min_samples_leaf=10
AL161669.3,0.05854458995750723,3,RF_max_depth=2_min_samples_leaf=10
TMEM95,0.05947966314114111,3,RF_max_depth=2_min_samples_leaf=10
PPP1R2C,0.059693467146638715,3,RF_max_depth=2_min_samples_leaf=10
SERPINB11,0.05977704520854597,3,RF_max_depth=2_min_samples_leaf=10
UGT1A3,0.05978961639467165,3,RF_max_depth=2_min_samples_leaf=10
SULT1A4,0.05983684959908727,3,RF_max_depth=2_min_samples_leaf=10
TMEM132C,0.06018469207556507,3,RF_max_depth=2_min_samples_leaf=10
AC008895.1,0.060687335185842295,3,RF_max_depth=2_min_samples_leaf=10
AC020917.4,0.06135302152176458,3,RF_max_depth=2_min_samples_leaf=10
OR2W5,0.061629601207892924,3,RF_max_depth=2_min_samples_leaf=10
PRTN3,0.06361924246569112,3,RF_max_depth=2_min_samples_leaf=10
SF3A3P2,0.06383168420070903,3,RF_max_depth=2_min_samples_leaf=10
ZBTB20-AS4,0.06421719756737028,3,RF_max_depth=2_min_samples_leaf=10
PLSCR5,0.06421719756737028,3,RF_max_depth=2_min_samples_leaf=10
SMR3A,0.06566695110102469,3,RF_max_depth=2_min_samples_leaf=10
AC023794.1,0.06582209960467521,3,RF_max_depth=2_min_samples_leaf=10
LACRT,0.06632711556086388,3,RF_max_depth=2_min_samples_leaf=10
LINC00240,0.06632711556086388,3,RF_max_depth=2_min_samples_leaf=10
TUBA3FP,0.06639252310921588,3,RF_max_depth=2_min_samples_leaf=10
LRRC37A7P,0.06639252310921588,3,RF_max_depth=2_min_samples_leaf=10
GP9,0.06701475901078391,3,RF_max_depth=2_min_samples_leaf=10
BTBD10P1,0.06701475901078391,3,RF_max_depth=2_min_samples_leaf=10
CRYGA,0.06738334154464934,3,RF_max_depth=2_min_samples_leaf=10
