,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPSA,829.0372734313459,-0.650368340058267,0.8779280889335647,-0.7407991021773564,0.458815259641272,0.9997906073000113
HPD,998.3500375973802,0.7354918464292856,0.9943003053843502,0.7397079558825829,0.459477219587899,0.9997906073000113
VPS35,280.7755746919769,0.7082082223377827,0.9597340153539502,0.7379213521744307,0.4605622429170353,0.9997906073000113
CTSC,143.08178233162312,-0.6834286028763117,0.9264386728567207,-0.7376943805345743,0.46070018770221144,0.9997906073000113
GABRE,260.9206108848069,-0.27419939086367134,0.37176564758596536,-0.7375597843538427,0.46078200108487655,0.9997906073000113
DYNLT1,83.45145803990746,-0.7451812314565845,1.0130569580479611,-0.7355768355734501,0.4619882640894841,0.9997906073000113
PCK1,1367.5650052949281,0.7242227218472392,0.9855412080257065,0.7348477323419529,0.4624322333890468,0.9997906073000113
ASGR1,474.2526645762091,-0.5636453479222783,0.7675061007654584,-0.7343854952555252,0.46271382442526376,0.9997906073000113
PLEKHA3,118.08099258466834,-0.6059876566519411,0.8253636770718816,-0.7342068393435796,0.4628226857576463,0.9997906073000113
MAPRE1,158.7704715770981,-0.9180418616288629,1.2504811580459974,-0.7341508952149233,0.46285677741946163,0.9997906073000113
SORL1,851.6063084674681,-0.5706045301315762,0.7779297779912397,-0.7334910505739783,0.46325898424337264,0.9997906073000113
NPEPPS,766.0719240345157,-0.440504421647852,0.6012276775259694,-0.7326748885888157,0.46375674331142447,0.9997906073000113
PTBP3,406.86526764725215,-0.7097501400283939,0.9706944561750898,-0.7311777001643575,0.46467061922321506,0.9997906073000113
P2RX4,186.48293487846598,-0.49973034866451527,0.6851716516334738,-0.7293505904296247,0.4657872334108025,0.9997906073000113
GGA3,124.44125026345978,-0.6921367554231971,0.9494421665750301,-0.7289930653912038,0.46600590439934875,0.9997906073000113
PIPOX,272.11778764716416,0.6294909631532936,0.8636454265808962,0.7288766243403829,0.46607713487719526,0.9997906073000113
IDH3A,94.34863734960143,0.7256055677950796,0.9956686024658964,0.7287621262717612,0.4661471826698371,0.9997906073000113
KLF5,58.25375622018488,0.8507667889770106,1.1675019524453891,0.7287069517914199,0.4661809394795702,0.9997906073000113
SARDH,235.17222671866776,-0.7488495943486618,1.0294196845750894,-0.7274482949660734,0.46695137851113555,0.9997906073000113
PPP1CB,227.80723481879028,-0.6645006869473474,0.9136455539819954,-0.727306868677043,0.46703799136473323,0.9997906073000113
H1F0,335.7772317968391,-0.7479967178915471,1.0297796368336192,-0.7263658079232348,0.4676145463997222,0.9997906073000113
MYLK,726.2070274717373,-0.5135774425928572,0.7077572366802604,-0.7256406801317855,0.46805907579559514,0.9997906073000113
LCAT,86.75037840744946,-0.7501795239109895,1.0339447327536297,-0.7255508927571893,0.4681141349639507,0.9997906073000113
SLC9A3R2,220.54865563742314,-0.6803202002613511,0.9391348547625945,-0.7244116186416384,0.4688130689582226,0.9997906073000113
GADD45G,45.63131354311455,-0.8624355782615376,1.1939023838166396,-0.7223669120288742,0.470068924269362,0.9997906073000113
PHF20,252.55699166622273,0.5613828317996495,0.7772375733039262,0.7222795848807091,0.47012260180588006,0.9997906073000113
SERINC2,182.34139053607265,-0.586193143127408,0.817291494740049,-0.7172387659727879,0.4732267832402478,0.9997906073000113
SLC22A7,197.909349983453,-0.7287679894311572,1.0183303935987063,-0.7156498460737714,0.4742075867365536,0.9997906073000113
COL4A1,1507.4243063850495,-0.5089736281957593,0.7119853892660246,-0.7148652709298611,0.47469229844598193,0.9997906073000113
TMPO,243.49954261098134,0.5458871633556548,0.7637903363967408,0.7147081304156498,0.4747894127846207,0.9997906073000113
YWHAQ,244.35901951577802,-0.7338415598275486,1.0281963958575266,-0.7137173041882888,0.4754020040234601,0.9997906073000113
FBXO31,89.3458874917516,-0.7716112460856768,1.0817277427779763,-0.7133137254149626,0.4756516460861887,0.9997906073000113
LPAR2,27.102737752127695,-1.0177958451442914,1.4273969759718004,-0.7130432964882496,0.4758189657550591,0.9997906073000113
SLC38A1,189.72023789625038,0.6312261353912574,0.8875266559777765,0.711219354528393,0.4769483167619438,0.9997906073000113
TRIM28,355.6450109245724,-0.5766721683663981,0.8112979567332997,-0.710801948384506,0.4772069730958507,0.9997906073000113
PGGT1B,64.98305267870174,-0.7745252251176595,1.0913579063852898,-0.7096894800377461,0.47789671722107596,0.9997906073000113
TXN2,53.41364894013549,0.6312125363463038,0.8899872608872552,0.7092377206804387,0.47817696916147323,0.9997906073000113
SMG8,68.48412913822068,-0.7732224863418768,1.0915829121472633,-0.7083497531313158,0.4787280874957306,0.9997906073000113
REG3A,10.16074810331987,-1.3462576548535465,1.902850500849957,-0.7074952311031298,0.4792587752346752,0.9997906073000113
ELOC,63.278085713189206,0.7045704746526367,0.9958858359043802,0.7074811682734745,0.47926751142314616,0.9997906073000113
DSCC1,19.131125098840073,1.0495081230425072,1.4838274111191316,0.7072979749383035,0.47938132373622844,0.9997906073000113
RPL9,1457.7895241747606,-0.6222848432773493,0.8804092731401852,-0.7068131405043306,0.4796826074287691,0.9997906073000113
SMARCA2,799.4128345737889,-0.5855367089366572,0.8288809350156282,-0.7064183578134985,0.47992800783786804,0.9997906073000113
NCEH1,58.279717405550905,-0.8486976552622957,1.203746637002471,-0.7050467508475818,0.4807811427425107,0.9997906073000113
ACP2,105.17917203874624,-0.7639612923561019,1.0841740929127803,-0.704648171682111,0.4810292124559761,0.9997906073000113
CCL3,3.4563907158171423,-1.7152421260510575,2.435886821650736,-0.7041550989995026,0.4813361899399271,0.9997906073000113
BCLAF1,437.7096835547168,-0.5728059770508437,0.8165473031467326,-0.7014976044173048,0.48299252911468915,0.9997906073000113
CHP1,621.6324427366739,-0.5466447335065316,0.7794824610288004,-0.7012918966579983,0.48312086974015755,0.9997906073000113
SERPING1,4161.9325502617585,0.5988019581632184,0.8549128670464129,0.7004245476290271,0.483662210512681,0.9997906073000113
MT2A,416.2698847414825,-0.7512817497888359,1.0754850527637594,-0.698551549236512,0.4848323317592348,0.9997906073000113
CPA4,32.350947661809734,-0.5012907429349961,0.7179122819162201,-0.6982618288643465,0.4850134660905213,0.9997906073000113
MYO1E,469.97780403535984,0.6068956860583263,0.8706194805293797,0.6970848914261645,0.4857496688073111,0.9997906073000113
ASS1,913.6817687573176,0.5806936770120441,0.8330324293535505,0.6970841188771891,0.485750152253807,0.9997906073000113
CPED1,215.19617638465556,0.6926252492809243,0.9950905748664158,0.6960424174190419,0.486402266064896,0.9997906073000113
HMGXB4,125.56674671806107,-0.7142968111273286,1.0269879388417174,-0.6955259980296791,0.48672572430415206,0.9997906073000113
MRPL9,82.71837248046991,0.8532214832156366,1.2294659804992296,0.6939773013232806,0.4876964439408411,0.9997906073000113
VMP1,1500.753012348939,0.48866129539446074,0.7042339511176895,0.693890566648919,0.4877508399197288,0.9997906073000113
GYS2,10.724623519732637,1.1511867112735963,1.6598031088609693,0.6935682341645882,0.48795302064510004,0.9997906073000113
PREB,94.39422696677495,-0.8078930370818431,1.1663835997766965,-0.6926478023495134,0.48853060366569245,0.9997906073000113
RPS6KC1,155.43831317753902,-0.7006367849194668,1.014514752893639,-0.6906127120587285,0.48980895667488966,0.9997906073000113
LANCL1,74.17725530090298,-0.7374491015490308,1.0700859697661285,-0.6891493976976477,0.4907292568718684,0.9997906073000113
TNFRSF1B,195.78554854134268,-0.6721873245113397,0.9761807671039078,-0.6885889859370584,0.49108195412851663,0.9997906073000113
KIF23,96.77355249818655,0.8034280632218316,1.16696550281457,0.6884762756774445,0.491152905200101,0.9997906073000113
AGPAT5,67.42859870161614,-0.8440779373707364,1.2286103012952267,-0.6870184439125179,0.49207110581691427,0.9997906073000113
C8A,309.4928027306193,0.7446585689016186,1.0839792917697586,0.6869675228627771,0.4921031945622689,0.9997906073000113
IRF2BPL,87.15006778307546,-0.4373999579339636,0.6367943319980184,-0.6868779069712647,0.4921596702310258,0.9997906073000113
KCNN2,77.40712452569404,-0.6338180318447624,0.9235182231689285,-0.6863080943545447,0.49251884576806915,0.9997906073000113
ALOX5AP,41.4406149263959,-0.988772685326696,1.4412442782019463,-0.6860548904036307,0.4926784953690425,0.9997906073000113
UBA2,316.9564335058452,-0.7440371428538373,1.0872768695289707,-0.6843124908710405,0.4937778611384185,0.9997906073000113
KIF5B,584.9266826555947,-0.6293272384613331,0.9246144446729415,-0.6806374722860201,0.49610090999741974,0.9997906073000113
DYRK3,50.508285896715,-0.8317160705766032,1.2223882358494669,-0.6804025482122084,0.4962496079784229,0.9997906073000113
DDR1,135.19189984057994,-0.6444169616115497,0.948838673132373,-0.6791638872435027,0.49703402611260583,0.9997906073000113
ENPP5,12.010134218921229,1.0382333038643103,1.5290468943807156,0.6790068425499852,0.4971335264084349,0.9997906073000113
CCT2,190.2294246187916,0.6251612383551355,0.9213110535904611,0.6785561031953391,0.497419164542348,0.9997906073000113
ACOT2,247.14697265318114,-0.7582998908861434,1.1175600324763455,-0.678531684070577,0.49743464168652674,0.9997906073000113
IGSF3,95.69594971106777,-0.6986928970349843,1.0298787642709197,-0.6784224719203806,0.4975038648401824,0.9997906073000113
EMD,98.22932840451679,-0.747572686233193,1.1023563439027317,-0.6781588280124746,0.4976709943302924,0.9997906073000113
SSUH2,45.02087013278875,-1.079713564294124,1.59248042251181,-0.6780074335803126,0.49776697999413577,0.9997906073000113
PPP1R2,129.9333372528796,-0.6804118221211511,1.009318983749488,-0.6741296191551953,0.5002289102113894,0.9997906073000113
CYP27A1,395.7896676994507,-0.6573169862847379,0.9750664890274885,-0.6741252967685644,0.5002316579889994,0.9997906073000113
PSME3,138.8876899663978,-0.6430041541521131,0.9552811981882066,-0.6731045846727012,0.5008807573965779,0.9997906073000113
ABCA6,458.51194015167493,0.5519851079626925,0.8200658291556638,0.6730985347005788,0.5008846060735925,0.9997906073000113
ACACA,813.1810773687151,-0.582161887207882,0.8651983683558042,-0.6728652162326705,0.5010330430815101,0.9997906073000113
FYN,112.15464833794638,-0.6230200565528311,0.9296394491413941,-0.67017385840096,0.5027469663875226,0.9997906073000113
DUSP3,174.18240590340852,-0.49099712913254123,0.7347083068377688,-0.6682885228912465,0.5039494380613068,0.9997906073000113
ATP6AP1,195.31436834344478,-0.5811391906274298,0.8703759095952616,-0.667687586732115,0.5043330353683728,0.9997906073000113
SPINK1,22.264204391121094,0.813194304796752,1.2197453541124925,0.6666918648675206,0.5049689761990578,0.9997906073000113
MFAP1,134.74859153418316,-0.7130937039981836,1.0717481010267413,-0.6653556962825831,0.5058230147208742,0.9997906073000113
TM9SF4,257.06313313056404,-0.6579456644435548,0.9899138791416635,-0.6646493986063189,0.5062747657592827,0.9997906073000113
PSMD14,118.97333848849341,0.694012292820529,1.047233866589869,0.6627099399300909,0.5075163424655705,0.9997906073000113
DBN1,139.50396034136546,-0.6685636798883452,1.0092870542518408,-0.6624118253294496,0.5077073271354036,0.9997906073000113
TUBA1B,197.02102887675167,-0.6904450321699453,1.0441708665295095,-0.6612375946331123,0.5084599551696496,0.9997906073000113
MGMT,56.43727296131643,-0.7927872184176112,1.2028561881821347,-0.6590872842544404,0.5098397206036045,0.9997906073000113
UCHL1,56.95606778693509,0.787982845768335,1.1956253142064575,0.6590550036081523,0.5098604486799294,0.9997906073000113
SOX4,168.77991791786806,-0.4564526430819577,0.6931781300586176,-0.6584925624288788,0.5102216746613246,0.9997906073000113
FAT1,1442.1648791705973,-0.5290622714348159,0.8042672271967054,-0.6578190103292861,0.5106544373291217,0.9997906073000113
LTBP2,646.6939818333552,-0.5480456172723229,0.8332123095713403,-0.6577502648205881,0.5106986176622811,0.9997906073000113
SULT1A1,261.3188169680546,0.5542994677947677,0.8436639855113066,0.6570144954793014,0.5111715959633403,0.9997906073000113
AGXT,1424.8133603193507,-0.5989130978221906,0.911633966756152,-0.6569666331688918,0.5112023714566696,0.9997906073000113
UTP18,156.82078752377902,-0.8166464489533259,1.2432445335784048,-0.6568671141491285,0.5112663653419927,0.9997906073000113
FAM169A,92.70658827776141,-0.8943581822624526,1.3629615697637723,-0.6561873805564908,0.5117035674461163,0.9997906073000113
TP53BP1,250.38969618210496,0.6452560743299395,0.9872239460593157,0.6536065873458567,0.513365299154987,0.9997906073000113
AGO2,192.97557482507233,-0.5180713619069148,0.7929828317021168,-0.6533197708642549,0.5135501490572182,0.9997906073000113
MRPS33,130.75894199017904,-0.5167759763890376,0.7933128754905453,-0.6514150877350743,0.5147785737211482,0.9997906073000113
BTD,110.8826025627071,-0.7719108960746099,1.1849861780028064,-0.6514091981862609,0.5147823745499549,0.9997906073000113
ECI1,136.98122770605121,0.7039072185922536,1.0824259606459155,0.6503051887005846,0.5154951061370523,0.9997906073000113
DTL,107.26823579495233,0.8318206356325576,1.279126785755295,0.6503035077491451,0.5154961917239289,0.9997906073000113
GBF1,467.20046744934433,-0.6149440845233688,0.9464735124774537,-0.6497213883077553,0.5158722056575991,0.9997906073000113
PKN1,290.414179991294,-0.6145680245974113,0.9470674843339942,-0.6489168245804507,0.516392139281773,0.9997906073000113
POFUT1,115.4737957130706,-0.583247694281573,0.8994427289203711,-0.6484545102517679,0.5166910237543823,0.9997906073000113
EDNRB,136.67681073122063,0.7029774397095071,1.0851723584658794,0.647802567237627,0.5171126547410014,0.9997906073000113
MCUB,16.60352242867803,1.0506387457657789,1.6241237858538937,0.6468957322815136,0.5176994280933119,0.9997906073000113
FBL,160.86424331143624,0.5554513425238387,0.859082182825378,0.6465636857897016,0.5179143670318734,0.9997906073000113
SRD5A2,23.248808050186476,-1.0222000655880723,1.5812875686639005,-0.646435275812466,0.517997501213637,0.9997906073000113
TTPA,111.23199862037109,-0.6069997383597217,0.9405880129781443,-0.6453407123888427,0.5187064149365137,0.9997906073000113
RPA2,51.32700309886924,0.8327743503382848,1.2904848850222792,0.6453189494923124,0.5187205151491481,0.9997906073000113
PFN1,280.41901811895326,-0.627025287307542,0.9722720089584406,-0.6449072703216575,0.5189872799874646,0.9997906073000113
SLA,117.696958805357,-0.650481924513471,1.0087553432795526,-0.6448361625512653,0.5190333644336881,0.9997906073000113
PRKCA,220.97962497595486,-0.49821654111028485,0.7732404263349385,-0.6443229351985229,0.519366046132441,0.9997906073000113
PRMT1,197.78111983249002,-0.527767989526179,0.8210637648231496,-0.642785630224293,0.5203632085648606,0.9997906073000113
CCR7,28.895433019428342,-1.055185417557269,1.641638267929091,-0.642763657604287,0.5203774681048976,0.9997906073000113
XPO1,463.22135557991015,-0.5185224862703999,0.8097274147408928,-0.6403667170344275,0.5219342156273856,0.9997906073000113
RTP3,11.698080761761044,1.0920983478561133,1.7059414013383507,0.6401734238933041,0.5220598585162239,0.9997906073000113
MRPS27,131.2336745033613,0.5898218187301925,0.9223862093319861,0.6394521218583216,0.5225288508409676,0.9997906073000113
ARF4,165.77996924916494,-0.6772016968931182,1.0597595141439355,-0.6390145007946976,0.5228134985804165,0.9997906073000113
PLP2,89.2847451110727,-0.755404377566367,1.1821756622322281,-0.6389950340713193,0.5228261624321575,0.9997906073000113
AURKA,63.791119051687716,-0.7207674715473744,1.1281728223414353,-0.6388803712284766,0.522900758214895,0.9997906073000113
LRRC59,198.8846121276368,-0.5489577411859424,0.8600111137310672,-0.638314705962749,0.5232688409480499,0.9997906073000113
CTBP2,221.5106828286511,-0.29427613116295914,0.4612704808045816,-0.6379687047167234,0.5234940521422021,0.9997906073000113
ANXA6,546.679440073507,-0.5878758570569824,0.9224108964221979,-0.6373253604626815,0.5239129351805996,0.9997906073000113
RAN,550.9905743010228,-0.6382938401188476,1.0039347533019032,-0.6357921548382734,0.5249119015012698,0.9997906073000113
SLC20A1,158.16993225359923,-0.605941431398068,0.954498767318308,-0.6348268349266475,0.5255413594864488,0.9997906073000113
ABCG5,237.8435531195123,-0.7594599201374068,1.1966948958004433,-0.6346312019902287,0.5256689732606016,0.9997906073000113
S100A13,19.796794591117525,-0.8731990271986736,1.3807006712019139,-0.6324318119136895,0.5271047522124681,0.9997906073000113
GCN1,544.7424686456941,-0.5693240261435338,0.9003987177372603,-0.6323021289660085,0.5271894726835619,0.9997906073000113
RFC4,72.01253741170436,0.8085758820966602,1.28027934005541,0.6315620793050253,0.5276730720627032,0.9997906073000113
INAVA,90.36477255978745,-0.6215246525588665,0.9842804872756562,-0.6314507506688012,0.5277458414225057,0.9997906073000113
CDH13,76.41705836535564,-0.7505282281055881,1.1893345908217323,-0.6310488519357995,0.5280085829165475,0.9997906073000113
SOCS2,54.429734444627535,-0.7724103087475304,1.2245888145492314,-0.6307507463489718,0.5282035126415117,0.9997906073000113
ACYP2,52.590312761588265,-0.6584239036117414,1.0441209869834784,-0.6306011581224541,0.5283013414335784,0.9997906073000113
IL2RG,4.288077345381317,-1.0159229075816198,1.6113497893943913,-0.6304794367233224,0.5283809524860441,0.9997906073000113
USP39,207.0016877737223,-0.691368949410271,1.0980747468652077,-0.6296192052353417,0.5289437551622692,0.9997906073000113
ZNF681,72.98617542665804,-0.6301032757822814,1.0009274537441608,-0.6295194256339552,0.5290090552678499,0.9997906073000113
MGP,148.12426878520156,0.6103430678274373,0.9703066726147149,0.629020788018212,0.5293354468453061,0.9997906073000113
SDHB,129.0227534692523,0.6574549645484862,1.0461922987036318,0.6284264999495391,0.5297245817546342,0.9997906073000113
AP3S1,236.9191077194669,0.646611674337038,1.0294118573504771,0.6281369985394392,0.5299141975385464,0.9997906073000113
SRPK1,303.51545315872625,-0.6242522111736661,0.9948701849518522,-0.6274710214618378,0.5303505258424526,0.9997906073000113
GOLT1B,66.96048687369215,0.7757767076715787,1.2369315318738359,0.6271783746157311,0.5305423170050918,0.9997906073000113
SSB,233.10756532928312,0.6437852249556408,1.027671614080223,0.6264503330977332,0.5310196042945818,0.9997906073000113
PGC,66.36114266653313,-0.8856989789138139,1.4151053832465121,-0.6258890605601806,0.5313877103125593,0.9997906073000113
KCNJ8,96.6279529643334,0.7531416950756663,1.2051145299044437,0.6249544556859543,0.5320009502552501,0.9997906073000113
ALDH6A1,717.3701056630971,-0.4334552234609465,0.6937406177362363,-0.6248087720095817,0.5320965727221827,0.9997906073000113
ALAD,219.75528170559383,-0.585983499966914,0.93903487568335,-0.6240274085033156,0.5326095851828283,0.9997906073000113
GNAI1,130.5880552739321,0.48756405492670024,0.7815771908166329,0.6238207315355093,0.5327453229790761,0.9997906073000113
RPL24,662.8112089648147,-0.577954488505908,0.9281414253495102,-0.6227008866544964,0.5334810999564417,0.9997906073000113
NCOA4,585.7737447608877,-0.6120645394539161,0.9853041145420942,-0.6211935283943925,0.5344722969784335,0.9997906073000113
MED1,210.1899967746841,-0.6517169696630021,1.0507894920695318,-0.6202164892032221,0.5351152669572832,0.9997906073000113
ELOVL2,125.68789267037128,-0.6958028289477467,1.122249249231522,-0.6200073908930738,0.5352529210222035,0.9997906073000113
MMP12,46.23094000336283,0.9043518637117859,1.4598233447761155,0.6194940414865615,0.53559094603095,0.9997906073000113
DHX32,59.768195968967575,0.7996932191045951,1.291286430389072,0.6192996381628845,0.5357189827912814,0.9997906073000113
LITAF,369.03415603262863,-0.5267143164509996,0.8507863217270881,-0.6190911901143105,0.5358562867312575,0.9997906073000113
KNTC1,440.12077555592936,-0.6299689699666623,1.020063731491583,-0.6175780498003721,0.5368535174794353,0.9997906073000113
CD81,734.6177332904465,-0.44875384907734267,0.7272661947877646,-0.6170420848562896,0.53720696730406,0.9997906073000113
DUT,54.63718005342584,-0.8083138754500953,1.3121969883185558,-0.6160004043949724,0.537894252894927,0.9997906073000113
ARHGEF12,1149.246316528812,-0.4806709699896259,0.7804347242376478,-0.6159015675002927,0.5379594869599087,0.9997906073000113
RCC1,53.42689995446157,-0.8048426506969553,1.3077512355655332,-0.6154401760889205,0.5382640658279465,0.9997906073000113
ELF3,172.09644038125842,-0.5872075447020805,0.9566296267137488,-0.6138295619374433,0.5393279602257418,0.9997906073000113
COL3A1,4376.687907024966,-0.4390497309968771,0.7155723467954721,-0.6135644186965321,0.5395032020476014,0.9997906073000113
RCL1,128.5113671622192,-0.5790534081548036,0.9462617441565714,-0.6119378826531019,0.5405788564459124,0.9997906073000113
DR1,109.81077404053373,-0.5429060643278165,0.8901758934106859,-0.60988628016839,0.5419371415340597,0.9997906073000113
HIBADH,123.24722353105199,-0.6410269787315207,1.0511654120976621,-0.6098250297755838,0.5419777191648849,0.9997906073000113
PNPO,136.7397607279918,-0.6061863050227562,0.9942828258262951,-0.6096719054952873,0.5420791687453658,0.9997906073000113
PKIA,8.879397957354943,-1.1625545910612727,1.9093366226933264,-0.6088787997065512,0.5426047774451674,0.9997906073000113
HNRNPA1,2623.4500742355704,-0.46567443940743686,0.7652514226893429,-0.6085247614057417,0.5428394884092094,0.9997906073000113
FDPS,153.42293503372204,-0.5664207277036705,0.9310417380154666,-0.6083730777859725,0.5429400630861401,0.9997906073000113
RGCC,51.26349772964876,-0.7977324109226854,1.3117021801289013,-0.6081658039512385,0.5430775121744948,0.9997906073000113
CLIC4,176.64486477543005,-0.6409391104993436,1.054700973128458,-0.6076974676511274,0.5433881429011292,0.9997906073000113
ADH1A,894.6488435773008,0.6434710567640607,1.0589672244925485,0.6076402006421007,0.5434261321289253,0.9997906073000113
IGF2R,1198.5494068301325,-0.404344681235095,0.6657175824093593,-0.6073817064763322,0.543597625907666,0.9997906073000113
PTK2,551.480346986119,-0.49021646536275343,0.8074957265541277,-0.6070824268689098,0.5437962117639352,0.9997906073000113
ORC6,54.7406461784015,-0.5973134061547176,0.9852925131630736,-0.6062295188229626,0.5443623535965221,0.9997906073000113
PTPRG,275.03286042360776,-0.5861964472932626,0.9677716044163717,-0.6057177588370931,0.5447021893260815,0.9997906073000113
TMED3,63.66736852681596,-0.7374112059514182,1.2188083439429642,-0.6050263846781855,0.5451614656830917,0.9997906073000113
CDC25A,34.22059364013201,-0.9628112347022267,1.592481191053438,-0.604598183081409,0.5454460142072164,0.9997906073000113
PDCD10,104.90699774609205,-0.6177423917464138,1.022249838570814,-0.6042968836366522,0.5456462778751505,0.9997906073000113
DNAJC10,338.60116306535684,-0.5076820011725712,0.8414204236431072,-0.6033630595445436,0.5462671911320534,0.9997906073000113
PAPSS1,102.29734743837335,-0.7007318780521409,1.1614121276556333,-0.6033447226580991,0.54627938709965,0.9997906073000113
GPX3,493.8538596686676,-0.6432024995218423,1.0693072019722165,-0.6015132960252468,0.5474981586757057,0.9997906073000113
SEL1L3,186.86236932171064,0.4315954226837872,0.7195329508959459,0.5998271825444192,0.5486214155270238,0.9997906073000113
STOM,752.7333819475886,-0.48705649128975315,0.8141209088885242,-0.5982606342277897,0.5496660389444044,0.9997906073000113
TUBA1C,1034.9987677680667,-0.5935333140609517,0.9926853562694915,-0.597906789208061,0.5499021295375882,0.9997906073000113
NOP56,147.17371577913318,0.5929813280729693,0.9918812558233641,0.5978349974773276,0.5499500361309415,0.9997906073000113
MPHOSPH6,62.798134957327115,-0.8108768001280283,1.3597318148935174,-0.5963505385740564,0.550941075550795,0.9997906073000113
POU3F2,299.14539872312395,0.32242038261789563,0.5412217040264307,0.595727001003918,0.5513576172394916,0.9997906073000113
CAPRIN1,658.2944479799465,-0.5695050202578321,0.9569378791149272,-0.5951326963716473,0.5517547744991677,0.9997906073000113
CUL4B,255.74743499941482,-0.6522634322806429,1.096558769581801,-0.5948276101329244,0.5519587097284723,0.9997906073000113
STK38,141.06927357898897,-0.6308446944999088,1.0629851846251852,-0.5934651805352755,0.5528698788114252,0.9997906073000113
NCAPG,153.56387117189158,-0.763725136671213,1.2882741778529532,-0.5928281027444349,0.5532961982563169,0.9997906073000113
MAP4K1,148.9009438289301,0.5349173498461844,0.9033792977430218,0.5921292984935644,0.5537640089859002,0.9997906073000113
UBAP2L,1008.135013186445,0.4471641164926211,0.7567055643228954,0.5909354147445,0.5545636958817755,0.9997906073000113
HLA-B,1564.8415012259804,-0.5093076808576515,0.8634047641182916,-0.5898828707272148,0.5552691787767194,0.9997906073000113
AIF1,34.145026640474036,-0.6940787602188258,1.1780171165576832,-0.5891924238308293,0.5557321988368098,0.9997906073000113
RPL13A,3225.1413014103496,-0.5213447377840119,0.886346256208807,-0.5881953402883136,0.5564011847057526,0.9997906073000113
RPS4Y1,189.51075920566805,-0.7025369307654193,1.1948472621636772,-0.5879721643193435,0.5565509767491659,0.9997906073000113
S100A8,5.700631233481614,1.0445127343202574,1.7775912142523411,0.5876000769724674,0.5568007593672423,0.9997906073000113
LONP2,610.2823634527211,-0.44765529136007404,0.7620271187390999,-0.5874532288310078,0.5568993537080351,0.9997906073000113
SDS,294.2673135844843,-0.5869739789448529,0.999449601555925,-0.5872972264244866,0.5570041035710664,0.9997906073000113
CLUH,361.0921091668925,-0.6047109630211627,1.029722603293594,-0.5872561805353979,0.5570316659668184,0.9997906073000113
SMAD2,325.10542880144646,-0.3358945733639668,0.5731777473365177,-0.5860216571994029,0.5578609611863219,0.9997906073000113
ARHGAP35,715.1395917645374,-0.4822605229166268,0.8239635294401433,-0.5852935302176631,0.5583503643829717,0.9997906073000113
CPT2,80.40191911451265,-0.5436010331367523,0.9287760137861685,-0.5852875451862232,0.5583543880260584,0.9997906073000113
ELL2,433.3897878175292,-0.5731532124696607,0.9798719464681532,-0.584926647339514,0.5585970400536673,0.9997906073000113
PDCD2,52.35518554057017,-0.7917971852559236,1.3550733656422045,-0.5843205285646437,0.5590046832334854,0.9997906073000113
COX7A1,15.865233646314637,-0.8298858389538192,1.4223574384990727,-0.583458008859958,0.559585016933255,0.9997906073000113
AMACR,21.2389957196471,-0.9533380691637457,1.6368642448809663,-0.5824173092821592,0.5602856251909762,0.9997906073000113
GTF2I,2071.3993480612776,-0.45450759746331393,0.7805768839815469,-0.5822714030999394,0.5603838845005114,0.9997906073000113
EMP2,270.33954976469516,-0.4748466643385014,0.8157858795568881,-0.582072669113156,0.5605177336863223,0.9997906073000113
ZC2HC1A,72.6106090992406,-0.7246472591238637,1.2456474680587504,-0.5817434528672651,0.5607394979552073,0.9997906073000113
ST3GAL6,92.50922724591284,0.5597097454867466,0.9624790827853984,0.5815292565807829,0.5608838061194878,0.9997906073000113
TFF3,10.198440195070702,-1.060963651228629,1.8256890838834303,-0.5811305224939226,0.5611524888299666,0.9997906073000113
LAMB1,800.9793407628143,-0.4479710326476855,0.7716992518802023,-0.5804995036035463,0.5615778214065181,0.9997906073000113
CLRN1,52.538557235083786,0.6544127106094481,1.1278478480091318,0.5802313776318431,0.5617585964738966,0.9997906073000113
GK,291.7199781941473,-0.5509316977510382,0.951650587119911,-0.5789222485727518,0.5626416371925163,0.9997906073000113
ODC1,192.8613822220039,-0.5505172657848447,0.9521239741005729,-0.5781991429266263,0.563129677366841,0.9997906073000113
DDIT4,78.76655970948843,-0.6595500283710748,1.1417043572611698,-0.5776889824203411,0.5634741189012994,0.9997906073000113
FANCI,243.4243742828835,-0.660547363340459,1.1469601141108254,-0.5759113636244838,0.5646750942932695,0.9997906073000113
GPN1,56.81947293980901,-0.7406650583242633,1.2862801156263535,-0.575819410815969,0.5647372519289643,0.9997906073000113
DSG1,148.09577300408483,-0.7111339183424252,1.2363111149451924,-0.5752062808025072,0.5651517955166127,0.9997906073000113
PEMT,39.75676547719636,0.7046834614793394,1.2256318864749771,0.5749552286095213,0.565321576719469,0.9997906073000113
RBM41,70.49756380700975,-0.67984241094431,1.1852657943499585,-0.5735780229084899,0.5662533871438653,0.9997906073000113
LRRCC1,397.26628218326783,-0.3194478975374988,0.557608220411549,-0.5728895052905186,0.5667195108518637,0.9997906073000113
PLXNC1,326.75457605523474,-0.5006372479476742,0.8751533938892382,-0.5720565691036288,0.5672836511474589,0.9997906073000113
PTPN12,428.6203092169623,-0.5456447203074496,0.9543620006586364,-0.571737684370168,0.5674997001365019,0.9997906073000113
