,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LAMA3,744.8978535526722,-0.2998316029447775,1.040451840676815,-0.2881744173278955,0.7732132305350892,0.9471110907022754
SLC1A5,113.50872128912968,-0.2401465879536108,0.8349550414642909,-0.28761619012738343,0.7736405504001853,0.9471110907022754
TARBP1,336.71856352355127,-0.28495200340049426,0.9911668979402378,-0.28749144467259574,0.7737360517467183,0.9471110907022754
SMAD1,77.9826811397373,-0.2723626722534688,0.9526185711897076,-0.28590947152470486,0.7749474592034284,0.9471110907022754
OXT,6.414028954586123,0.606990837663168,2.1276997711573373,0.28528030405953486,0.7754294012511305,0.9471110907022754
PRMT5,77.54510029572164,-0.33624719226083627,1.179085258085307,-0.2851763177896578,0.7755090630311152,0.9471110907022754
SLC7A2,320.40845394924696,-0.27237935405310326,0.9553474364651039,-0.2851102579611648,0.7755596713578943,0.9471110907022754
PTP4A1,0.9299025692632293,-0.8332924117429992,2.929262576644318,-0.2844717364660412,0.7760488907363825,0.9471110907022754
NLE1,61.18438402584953,0.3502232886075105,1.2325903984479363,0.28413598633293563,0.776306169847762,0.9471110907022754
DEPDC1B,65.88617311130345,0.3897344059577577,1.374664916287103,0.283512295498462,0.7767841577146,0.9471585235672088
ASPM,902.778356894001,-0.3387352581339056,1.213705047039581,-0.2790919086644112,0.7801742924738039,0.9507547733706186
DDX11,442.33749929655545,-0.2661655141131555,0.9615114552299634,-0.27681990959691377,0.7819183927045719,0.9508532305316689
KMO,99.10784052255164,0.31207149370238196,1.1348568838779283,0.27498753202782716,0.7833258171902446,0.9508532305316689
TPRG1,41.9033800139172,0.3400186473676215,1.2370556988961041,0.27486122708220795,0.7834228564974952,0.9508532305316689
NAGS,79.03989427936637,-0.2706250527335767,0.9876973223956361,-0.2739959364040616,0.784087744487144,0.9508532305316689
GPN1,88.12514813368573,0.34029938965791917,1.2476487262511968,0.2727525644821639,0.7850434254220232,0.9508532305316689
PTGR1,599.6185832504972,-0.24118412292525385,0.8850778863302574,-0.2725004506950912,0.7852372447759989,0.9508532305316689
AP3S1,287.105671601579,-0.28412038984937577,1.0446913134487912,-0.2719658775676254,0.7856482564937065,0.9508532305316689
MKI67,524.3572758657876,-0.2701765686853978,0.9936099330228945,-0.27191411811215505,0.7856880554264284,0.9508532305316689
ACVR1,230.06240091018213,0.2548056224454381,0.9412330580395851,0.27071469735258896,0.786610471926307,0.9508532305316689
ABCA6,476.1079087629768,0.2210104093201567,0.8174039912932006,0.2703808785793913,0.7868672491411847,0.9508532305316689
ZNF200,58.56766095577581,0.25341965421995677,0.93738526376604,0.2703473843847488,0.7868930145383113,0.9508532305316689
PRSS3,34.63676451220303,-0.3693275955213017,1.3684860716608622,-0.2698804198080492,0.787252251158589,0.9508532305316689
ECM1,163.12209584393779,-0.2891354526998845,1.0714581402802283,-0.269852308578536,0.78727387861945,0.9508532305316689
NENF,56.91804824697553,-0.33572243382229355,1.249804565675402,-0.2686199451038708,0.7882221622742112,0.9508532305316689
ORC6,59.397022614134585,-0.2572651821025171,0.9581576779873779,-0.26849983881870654,0.7883145989200018,0.9508532305316689
NOL11,257.71503635525033,-0.25136886904252975,0.9376256575011332,-0.26809086017596095,0.7886293809339506,0.9508532305316689
ECT2,262.45751784838234,-0.27810602223963626,1.0394923082996241,-0.26754024057624365,0.7890532354357508,0.9508532305316689
SAMM50,117.21365087745913,-0.28045144227186863,1.048413349889398,-0.26750083094750254,0.7890835744717304,0.9508532305316689
REX1BD,72.53303214556205,-0.2464412303537863,0.9219192433089812,-0.26731325128788047,0.7892279848347112,0.9508532305316689
PARVB,132.16952590026534,-0.25455891084070364,0.953196515328642,-0.26705816350255657,0.78942437872478,0.9508532305316689
AKR7A3,126.3429320249196,-0.2871565186388447,1.0771339856853084,-0.2665931281113057,0.7897824471819495,0.9508532305316689
PLG,3487.877867053153,-0.23070135398755162,0.8679173033016298,-0.26581029449458426,0.7903853144944335,0.9508532305316689
CA8,48.30864894326958,-0.3679949454566532,1.3844856764285025,-0.26579902683136003,0.7903939927414383,0.9508532305316689
ANKRD46,57.640450433398144,-0.3156892060278057,1.198061266412464,-0.26350005202415205,0.792165183456471,0.9524527874668941
CKAP2L,75.62796900528848,0.3209945675380674,1.2231421332706094,0.262434396466866,0.7929865571366028,0.9529091942861574
SLC25A15,127.84276237702517,-0.29553040184206686,1.1296260937913771,-0.2616178959271158,0.7936160454851808,0.9531346381467344
C8A,357.7685345208495,0.2756479917380923,1.0696926972863376,0.2576889535072765,0.7966469720881866,0.955868121388452
ERRFI1,863.244714827249,-0.25288936522355243,0.982068129487488,-0.25750694644324507,0.7967874535862659,0.955868121388452
NSMCE3,32.70403355863407,-0.31335822570355226,1.225375445535474,-0.25572425728395315,0.7981637632052488,0.955868121388452
FOXM1,56.82226318006014,0.27121584764263534,1.06165940921263,0.25546408319762376,0.7983646809159133,0.955868121388452
CSAG2,35.58938717167004,-0.3626004015459603,1.4242060023217658,-0.2545982820988275,0.7990333861593105,0.955868121388452
ZNF37BP,60.64433927104274,-0.24209889050492167,0.9524993669859678,-0.2541722324404319,0.7993625016152801,0.955868121388452
DTL,112.22816339677871,0.3160812026953838,1.2460643639103544,0.2536636243279353,0.79975543861132,0.955868121388452
HGF,276.5606378709567,0.2195783574306644,0.8662342376401885,0.25348612175483143,0.7998925842809862,0.955868121388452
CCNB2,50.09260215510457,0.3515134405854575,1.3907724439121696,0.25274691206612404,0.800463793909622,0.955868121388452
NCAPD2,247.3376084420571,0.259067350046457,1.0250895010497723,0.2527265665887239,0.8004795169843938,0.955868121388452
TGFBR3,513.641030173044,-0.21374548469491536,0.8484137227293203,-0.2519354401851291,0.8010909655945306,0.955868121388452
FAS,110.61909806911275,-0.27752523057763573,1.1022454877363939,-0.251781688984339,0.8012098115300517,0.955868121388452
GADD45A,89.61441890795861,-0.2515445180540278,1.0039601097473732,-0.25055230343496815,0.802160261883524,0.9561144626522827
CXCR4,205.7816338104474,-0.2684098453725677,1.0742268271780693,-0.24986328639516903,0.8026930760248522,0.9561144626522827
TIGD2,25.512732527210552,0.33225799517709936,1.3301240041391065,0.24979475157441883,0.802746078749784,0.9561144626522827
PNPLA4,7.893906271292386,0.329454091429904,1.3268255799227069,0.2483024870903499,0.8039003748338331,0.9569608766647781
SLC6A5,106.0612325836514,0.36864844104781264,1.4896656466386062,0.24747059306875926,0.804544047173138,0.9571988470780247
GLYAT,78.97018004177147,-0.3066689793343336,1.2466214646556886,-0.24600007943793448,0.8056821710084363,0.9580244999256876
BHMT,560.222392695194,-0.241751216898104,0.9872635225314965,-0.244869998111767,0.8065570926216062,0.9585364456114627
TGIF1,145.01444556309812,-0.22981790439967523,0.9444429521336174,-0.24333698915375163,0.8077443521580479,0.958938054074505
SSB,279.2596420757439,-0.24598604852988035,1.013282980613994,-0.2427614528577459,0.8081901985443107,0.958938054074505
AURKA,50.19930091198976,0.2697337574951564,1.1113339258806716,0.24271170996728733,0.8082287354230181,0.958938054074505
PLAUR,64.81874113923949,-0.24840149481498966,1.0314466973674274,-0.24082824197216152,0.8096882397898535,0.9601415795638889
ISG20L2,144.75927595151796,-0.20197857408351255,0.8433682865204699,-0.23949035944525074,0.8107253710442979,0.9608432007376652
THAP11,19.321661735822243,0.3306689987927405,1.3979634359878186,0.23653622854526637,0.813016598397744,0.9624519100245469
PDGFRA,214.96041824359563,0.20232321606977685,0.8598478064184845,0.23530119465270458,0.8139749679525344,0.9624519100245469
LXN,43.07005017738528,-0.2734417264642776,1.1627943034488348,-0.23515915553873332,0.8140852062649749,0.9624519100245469
ZGPAT,0.8183731895795974,0.6898813986785609,2.9347025956648247,0.23507710788059458,0.8141488861448027,0.9624519100245469
CEP55,41.92760869462203,0.30743745427207064,1.3089980687877978,0.23486471187598784,0.8143137393578108,0.9624519100245469
SKA1,27.63741500451859,0.3128900199156594,1.3395729330076989,0.2335744566091954,0.8153153599245185,0.9624822619743673
TUFT1,100.46433878612162,-0.2341271768536029,1.0025702685164781,-0.23352694988656028,0.8153522449963566,0.9624822619743673
ABCB1,505.18862491625015,-0.23651350620877234,1.014612031931607,-0.2331073343950994,0.8156780597538913,0.9624822619743673
MNS1,67.93526211319448,-0.29152898793952353,1.2562250999600435,-0.23206747576433245,0.8164856059039008,0.9629083936220417
SMURF2,188.31595449656578,-0.1762899745541166,0.7615822512653773,-0.23147857537542252,0.8169430278755244,0.9629213722008231
TIPIN,40.283462740401504,-0.3070691861828992,1.33641793903328,-0.22977032649309,0.8182702438737666,0.9632085713344013
PLCB1,307.1157511008371,-0.2011892199763824,0.8763840309696822,-0.22956741892452667,0.8184279266545433,0.9632085713344013
PLCG2,202.93469765341754,-0.19699881590845786,0.8593037351732464,-0.22925399698017188,0.8186715063924768,0.9632085713344013
IGSF3,94.86119233245199,-0.23376090816746947,1.0213866315822142,-0.22886623041595333,0.8189728881906778,0.9632085713344013
EFEMP1,391.6345385086523,-0.22660074961349866,0.9957826925963739,-0.22756044195010727,0.8199879758405493,0.9638768740534412
IFI16,352.7321987800694,-0.2102857811072392,0.9313301435934284,-0.2257908031365506,0.8213641304163593,0.9641836738767299
GNG13,14.207716220581046,-0.3892152167765796,1.731441292916386,-0.22479261547528276,0.822140611069477,0.9641836738767299
FRZB,74.52233710051652,0.26268114828306666,1.1701729196622646,0.22448062493095614,0.8223833413132151,0.9641836738767299
PAPSS1,152.83480870010007,0.2532610899311894,1.1292586374973563,0.2242719971506813,0.8225456642827556,0.9641836738767299
CPOX,76.20645999772599,0.24968172341870684,1.1139758539196833,0.2241356691351666,0.8226517384804861,0.9641836738767299
SLC2A5,67.53718587271261,-0.2412714274767734,1.0871515082346856,-0.22192990181152344,0.8243684526272971,0.9641836738767299
KIF2A,279.1410075464803,0.2461903665136495,1.109353321666524,0.22192241345057725,0.8243742821374728,0.9641836738767299
DYRK2,103.34378959724835,-0.22519635380389502,1.0168150216132155,-0.22147229242012229,0.8247247083922763,0.9641836738767299
SLC22A1,162.56754321641435,0.256886920317055,1.1607113698759184,0.2213185180950856,0.8248444321164035,0.9641836738767299
HPD,1158.259961588598,0.2160988954456645,0.9777249775062065,0.22102216923704676,0.8250751712586806,0.9641836738767299
FMO1,43.17698570372996,0.30192710225159497,1.3670151493622176,0.22086595191901084,0.8251968091600188,0.9641836738767299
F10,272.6137620527868,0.23159225061905786,1.0582729313290689,0.21883981321170587,0.8267748320163625,0.9641836738767299
SLC52A2,19.57613066059282,-0.3282702609905842,1.5001814861979321,-0.21882036540962393,0.8267899819992668,0.9641836738767299
MCM2,106.04172896192469,0.2726800858306525,1.249044105243176,0.2183110145478526,0.8271867930606859,0.9641836738767299
CYP4F11,158.7481076302438,-0.21500741444498292,0.9864522109891909,-0.21796029452798182,0.8274600480269141,0.9641836738767299
SEL1L3,218.35686683506736,-0.15334843165365417,0.7046260872018719,-0.21763093141018008,0.8277166823032687,0.9641836738767299
HSD17B10,126.11662179146141,-0.24357777781692114,1.120091507479156,-0.21746239141220694,0.8278480129901269,0.9641836738767299
SLC7A7,143.56464316148558,0.20151665426125306,0.929723692072956,0.21674897174228397,0.8284039811539429,0.9642042968597659
UAP1L1,55.36716602409131,-0.2521784161970674,1.1666591989181754,-0.21615431175694533,0.8288674655716542,0.9642042968597659
MMD,80.06854973391366,0.24221809676786515,1.1228405768277414,0.21571904486403734,0.8292067550648428,0.9642042968597659
RAB17,47.569878920893224,-0.23114207654038432,1.0751685493460323,-0.21498217807894002,0.8297812135348724,0.9642198618124883
SPAG8,23.513231687616205,-0.34765483224955473,1.6226332384882494,-0.21425348871409328,0.8303493864207313,0.9642198618124883
SLC38A1,218.07416259079778,-0.18473539506590225,0.8633226615506242,-0.21398186714350437,0.8305611976113136,0.9642198618124883
SCLY,22.424145726941006,0.22489538078534643,1.0613354524106102,0.21189849097619587,0.8321862278921215,0.9655867098242636
RAB32,32.65728670765714,-0.3116520756490112,1.4754931854569204,-0.2112189190168987,0.8327164485282449,0.9656824620835615
TOMM20,215.09443616789346,-0.22983330996247664,1.094409582623939,-0.21000666808073076,0.8336624687100709,0.9662600456784648
NOP56,170.9411134401382,0.20964510515954154,1.004026486298549,0.20880435727589283,0.8346009696993593,0.9665090245895804
CYFIP2,271.6798286167713,-0.20944336082312773,1.004122683400232,-0.20858343734840812,0.8347734412658268,0.9665090245895804
PTS,80.34084141480012,-0.20140466785697023,0.9733259839448991,-0.2069241663935399,0.8360690828944662,0.9672907710218425
CLDN10,37.52303483193569,-0.32082804784804897,1.56368990004493,-0.20517370345541688,0.8374364139872239,0.9672907710218425
NRG1,163.28712384166764,-0.2060629892086376,1.00687369438269,-0.20465624472886243,0.8378407083890116,0.9672907710218425
F11,276.05128577836405,-0.22100981702525624,1.0861208350069393,-0.20348547776808296,0.838755595305848,0.9672907710218425
ZNF138,33.57375402632454,-0.2796588094387443,1.3834682522079724,-0.2021432793939561,0.8398047141194613,0.9672907710218425
DUSP6,91.74647873150849,-0.21679820363383778,1.074301177762525,-0.20180393368400565,0.8400700061854781,0.9672907710218425
LOX,44.00745483227748,-0.2248881154135876,1.123941602786851,-0.20008879007234004,0.8414111403202802,0.9672907710218425
CTBP2,215.89603437531417,0.08297385383644454,0.41486562583390335,0.2000017563992254,0.8414792074678656,0.9672907710218425
CKS2,35.52316465426013,-0.287699842752457,1.4423576605838917,-0.1994649805763094,0.8418990343630314,0.9672907710218425
BICC1,252.93353104884605,-0.2147176841347235,1.0843672823139812,-0.19801195373262054,0.843035711180349,0.9672907710218425
ZWILCH,83.1914434068772,-0.218366465290991,1.103291863664099,-0.1979226644215274,0.8431055712965989,0.9672907710218425
LPA,4261.483300865607,0.2002475725130244,1.0169901152125176,0.1969021817593372,0.8439040863070915,0.9672907710218425
DHX32,62.9557994138086,0.24812694613324224,1.2636939450000355,0.19635050647744873,0.8443358322375537,0.9672907710218425
MAOB,183.24780025298946,-0.1994316353545187,1.017033441881174,-0.19609152181430378,0.8445385320535637,0.9672907710218425
ELF4,60.43182389467077,-0.20957006648581772,1.070550922768236,-0.19575908257022506,0.8447987377347425,0.9672907710218425
CANT1,131.73945097540187,-0.1987765739129434,1.0154451153919841,-0.19575314401528365,0.844803386093711,0.9672907710218425
PEA15,98.13157297287879,-0.20882357866650353,1.067753466532717,-0.19557284074629125,0.8449445196858297,0.9672907710218425
PC,632.7361466855751,-0.2006210892154584,1.0266163518754932,-0.19541972894640733,0.8450643728810235,0.9672907710218425
CSRP3,49.799623094232295,0.2955084474382658,1.515011793982271,0.19505356236304253,0.845351016111687,0.9672907710218425
SLC7A1,92.08008639729869,-0.1989672633826192,1.0204946667928527,-0.1949713897162453,0.8454153454755575,0.9672907710218425
CDC7,76.397686864996,-0.2495612572327955,1.281131690946526,-0.19479750520293085,0.8455514754378444,0.9672907710218425
SLAMF8,25.313820603292843,-0.3017194643002165,1.5549496769019362,-0.19403808932348143,0.8461460576784916,0.9672907710218425
ZP3,58.563835811250264,0.1815451303679175,0.9363232189648636,0.1938915181112583,0.846260825239526,0.9672907710218425
MSH2,192.53634996504522,-0.19258382089866008,0.9939646559145243,-0.19375318805623737,0.8463691428367749,0.9672907710218425
GSS,134.28872452525113,0.16820997309368105,0.8698319953353133,0.19338214045441898,0.8466597012931102,0.9672907710218425
PNMA1,20.492928373248795,-0.27774207678357055,1.443808990341576,-0.1923676044695236,0.8474542663582392,0.9676859992243101
ZSWIM4,28.53795545311013,0.29801408585459255,1.559332304360045,0.19111647018490935,0.8484343441291771,0.9678190399987117
BZW2,106.92446259598923,-0.236063572052432,1.2366045460410182,-0.19089657466341045,0.848606623848481,0.9678190399987117
MRPL9,95.69551141868939,0.23127145265988397,1.214019280180062,0.19050064231729666,0.8489168399061485,0.9678190399987117
COPS5,143.4522381683803,-0.1432973664188229,0.7563338501289165,-0.18946311393361276,0.8497298623022198,0.9682341854125136
NUP62,167.42555140262468,-0.1411721040252564,0.7535829814530782,-0.18733451723265393,0.8513983611775864,0.969623160010588
ZNF681,62.75321230310386,0.18150790807893494,0.9777185545838293,0.1856443321321591,0.8527236858027617,0.9698570857071747
PRIM1,31.923763805360686,0.26750845543121443,1.4439220870814162,0.18526515926626366,0.853021063822095,0.9698570857071747
MAFB,38.80111582303708,-0.19503472571397537,1.0530716177477812,-0.18520556667465676,0.8530678030514851,0.9698570857071747
CD47,128.82234796246578,0.142263542962503,0.7741334880444122,0.18377133292849013,0.8541928461022912,0.9698570857071747
UBE2C,49.831130234426915,-0.25724958077053584,1.4021494254428262,-0.18346802138387738,0.8544308081096654,0.9698570857071747
CSNK1E,137.27168809894235,0.10688061125831914,0.5859371003773866,0.1824097009550687,0.8552612132629004,0.9698570857071747
GTSE1,66.4092279001742,0.2208547345111646,1.2180337150594707,0.18132070712047682,0.8561158534826321,0.9698570857071747
MASP1,414.3442776002925,0.16487617050071862,0.9095056509244838,0.18128108421660405,0.8561469526476833,0.9698570857071747
GBA3,49.21785690401483,-0.2530991377711307,1.3963210423169867,-0.18126142205172988,0.8561623851409359,0.9698570857071747
CA5A,190.48129125489316,0.13370703928819697,0.7425983521852356,0.18005297061963416,0.8571109831246956,0.9698570857071747
GINS1,37.61011206978207,0.22183184655627905,1.2342859307632223,0.17972484416079265,0.8573685882042601,0.9698570857071747
LRRC31,43.13541918667375,-0.24620238700247812,1.3740375684096098,-0.17918169973143233,0.8577950326770534,0.9698570857071747
UBAP2L,1167.7462620805306,-0.13252834184263945,0.739657350645343,-0.1791753191217662,0.8578000425964676,0.9698570857071747
INAVA,94.22804832930537,-0.17480791188524114,0.9817938762056785,-0.1780495031816843,0.8586840988813952,0.9698570857071747
RBP5,42.97121599521533,0.19955458939618598,1.1264982360817688,0.17714594040580545,0.8593937572813336,0.9698570857071747
FMO3,446.2520005073468,-0.17507689671830876,0.9887941387346781,-0.17706101792062393,0.8594604612684024,0.9698570857071747
CPA4,30.336087140516717,0.1232258539274131,0.6969433348282399,0.17680899977009154,0.8596584196385787,0.9698570857071747
CSE1L,319.3964083275051,-0.18380996349322337,1.0398861668293156,-0.17675969674033898,0.8596971478313018,0.9698570857071747
ZCCHC24,81.4637013567735,-0.15238462751118753,0.8787462926316121,-0.17341140302832572,0.8623280625724494,0.970039340756349
SRD5A2,23.056371184361517,0.2708877797985256,1.5642267902990765,0.17317679346658707,0.8625124641591773,0.970039340756349
EGLN2,14.533168636969073,-0.25426212534735965,1.468787319338738,-0.1731102399916081,0.8625647761213957,0.970039340756349
DSG1,119.02388512541059,-0.2045910961753387,1.18434740942364,-0.17274584682454153,0.8628512049251824,0.970039340756349
C7,1487.6547485684337,-0.1398536718638854,0.8119328867181675,-0.17224782263614652,0.8632427026505038,0.970039340756349
CES1,2850.68332522191,-0.15312853341578736,0.8895385489693148,-0.17214378577883263,0.8633244904582573,0.970039340756349
GIMAP5,6.110854435570563,-0.34846105498145,2.026099093088176,-0.17198618575477786,0.8634483893441669,0.970039340756349
TMEM165,197.40985922143284,-0.17574150989119963,1.0257550317252244,-0.17132892791724239,0.8639651355518527,0.970039340756349
TAF2,524.4569760064606,-0.17778086431961726,1.0510173247877788,-0.16915122151341772,0.8656776964107612,0.970039340756349
ATP4B,9.069493205729605,-0.3089681966586419,1.8289543369343584,-0.16893160776038052,0.8658504370856521,0.970039340756349
GTF3C2,134.92643697399083,-0.16006356136618174,0.9492205795477182,-0.16862630753586103,0.8660905864570233,0.970039340756349
ANK3,651.3379300532443,-0.13890533029526428,0.8264552786183222,-0.16807361981822883,0.8665253624396446,0.970039340756349
MRTO4,81.76417245565689,-0.16105956871521163,0.9584218414270957,-0.1680466384983391,0.8665465885345061,0.970039340756349
PGD,237.90068530127405,0.1720054885701883,1.0248551767683984,0.16783394617038547,0.8667139160941628,0.970039340756349
TEK,161.69262134534458,0.19714963780255182,1.1776378072562652,0.16741109752741673,0.8670465938369939,0.970039340756349
FCGR2A,124.1653034069904,-0.16287324527411623,0.9767267981324911,-0.16675414822807266,0.8675634978387445,0.970039340756349
KIF20A,77.22145979690022,0.2273669612260469,1.3648130613762228,0.16659201736886894,0.8676910751406134,0.970039340756349
KIF23,111.64207288495582,0.19091302407068983,1.1482910281938048,0.16625839563597825,0.8679536057764272,0.970039340756349
IGF2BP3,106.44378416062152,0.1980445640404958,1.2049759091107033,0.1643556211730878,0.869451197592135,0.971209856657812
RBM28,302.38674566856014,-0.12446933495064098,0.7619885583124903,-0.1633480366506977,0.870244413997361,0.9715927541368051
BCL2L14,30.186911229920128,0.18158874760763602,1.1178185325796905,0.16244921900567108,0.8709521143723787,0.9718798296436735
MYH2,316.05076843250146,0.22214289090689124,1.3901669150050027,0.15979584070743894,0.8730419006148591,0.9727689931103075
FAM13A,162.00164811091142,-0.15898690505576166,0.996476523474462,-0.15954907246727143,0.8732362991964039,0.9727689931103075
NUP155,389.1082154785857,-0.13278713078561766,0.8325076026734203,-0.15950260437165997,0.8732729065947993,0.9727689931103075
HSD17B6,837.5633063270017,-0.1582309894487965,1.0039090707923457,-0.1576148617961097,0.8747602919412026,0.9727689931103075
KIF15,90.11944546743123,-0.2168784321091434,1.3772922380635975,-0.15746725793943586,0.8748766103221517,0.9727689931103075
ACOX2,159.9902767080333,0.16697985756533068,1.0764687522364744,0.15511816503582931,0.8767281618890256,0.9727689931103075
NBAS,616.1621782062955,-0.15336954672585962,0.9897771202782089,-0.15495361893468518,0.8768578822888197,0.9727689931103075
TMPO,258.9124452294393,0.11811427421528022,0.7654804806501715,0.15430083091727986,0.8773725421858909,0.9727689931103075
NR1I3,125.84387971811095,-0.1460415461396069,0.9464939380789316,-0.15429739194740408,0.8773752536168136,0.9727689931103075
GPR88,18.202782959910785,0.20920262502683645,1.3577431556608928,0.15408114867278072,0.8775457519507829,0.9727689931103075
S100A8,6.702875799962201,0.2586210336612283,1.6861130138835192,0.1533829770197684,0.8780962684063208,0.9727689931103075
RGS2,168.27493727785125,-0.1660302833787355,1.088760104441015,-0.1524948266394991,0.878796670463261,0.9727689931103075
CELF2,138.92961545709628,-0.14082688032566767,0.9237737232857761,-0.1524473762089267,0.8788340929033971,0.9727689931103075
SRI,58.16501854311079,0.16924230417626715,1.1169442944389436,0.1515226005619912,0.8795634839902295,0.9727689931103075
TRIM26,218.05925977890712,-0.13256270394131553,0.8801404847766316,-0.15061539178595817,0.8802791190183418,0.9727689931103075
HS1BP3,48.306913829275125,-0.17882974281925418,1.1906870951912043,-0.15019037624703335,0.8806144184158748,0.9727689931103075
PAG1,106.837980985736,-0.13380900586937244,0.8928974230258901,-0.14985932585169146,0.8808756025179243,0.9727689931103075
VNN2,102.52227572244477,-0.1982986157129783,1.3266722041618093,-0.1494706944872364,0.8811822319873501,0.9727689931103075
NME2,0.07848428819980947,0.45117691190589776,3.0274139506676385,0.14903046602080938,0.8815295929945253,0.9727689931103075
SLPI,41.83510863397783,-0.2166390069735463,1.4598267672945155,-0.1484004895834603,0.882026713718593,0.9727689931103075
PNP,69.1187313790406,-0.18607492425051306,1.2609247356942426,-0.1475702069942054,0.8826819689981136,0.9727689931103075
NUF2,86.01500221376847,-0.19428205656606023,1.3174554153877966,-0.14746765188169406,0.8827629106110472,0.9727689931103075
CASC3,333.6689729841953,-0.07331687812142053,0.49898238513496396,-0.14693279824214617,0.8831850636167573,0.9727689931103075
BCLAF1,607.157880302704,-0.12201703916479782,0.8367916054196267,-0.14581532411956957,0.8840671783082282,0.9727689931103075
RNASE6,19.258207120985524,-0.1968699458673271,1.3564548928780622,-0.14513563768391716,0.8846037813671411,0.9727689931103075
DKC1,213.61047493351623,-0.14321463259904157,0.9888232684409389,-0.14483339659355476,0.8848424135541164,0.9727689931103075
EIF2D,120.45687959139487,-0.1281221128374623,0.8873555525823645,-0.14438644404106546,0.8851953207309122,0.9727689931103075
GNPDA1,66.3028261601499,-0.1606075773663084,1.1225259421189604,-0.14307694044302802,0.8862294164157245,0.9727689931103075
CCNE1,27.920687642219164,0.1797668750297822,1.268005230200856,0.14177139868840016,0.8872605763805445,0.9727689931103075
OASL,45.754251223504234,0.19035333249366013,1.3532517519999554,0.14066365124769956,0.888135661623633,0.9727689931103075
VCP,608.4512822450032,-0.12746942679163026,0.9075371199676767,-0.14045643311666445,0.888299372528061,0.9727689931103075
IGFALS,50.204626196094935,-0.1800447039035545,1.282578363543461,-0.1403771566878249,0.8883620054502266,0.9727689931103075
RBX1,63.78505957525943,-0.17394810643213374,1.2443511489552057,-0.13979020839751363,0.8888257498967554,0.9727689931103075
FABP5,56.47997169605619,-0.18260473591140647,1.3125983834190427,-0.13911698979527884,0.8893577028598387,0.9727689931103075
PPARG,97.64063392782236,-0.15245278776165802,1.10597281578415,-0.13784496832642934,0.8903629439799575,0.9727689931103075
UGT1A10,6.169864924363019,0.22193566190597463,1.6150401649583315,0.1374180449015029,0.8907003685835254,0.9727689931103075
SERPING1,4986.359501505061,-0.11815079844107529,0.8603575364910272,-0.13732755677709751,0.8907718896200727,0.9727689931103075
SAR1B,413.9511628616156,-0.08730883145012854,0.6361477161050708,-0.13724616034887716,0.8908362254173408,0.9727689931103075
CCL14,0.03633479558239186,-0.41762935471926765,3.046075075975411,-0.13710409110173846,0.890948518777448,0.9727689931103075
PSD3,293.74910397550764,0.1095550171078346,0.8002643536967148,0.13689853434275784,0.8911109973547355,0.9727689931103075
DNASE1L3,88.42053480715204,-0.16078371687587373,1.1757046207116837,-0.13675519687806217,0.8912242985360038,0.9727689931103075
EZH2,210.91090567607546,-0.14560812549492708,1.0669971259881277,-0.13646533992308732,0.891453422916823,0.9727689931103075
RBM41,56.77197174530605,-0.15464882543693576,1.1356693329605714,-0.13617416702957225,0.8916835966378945,0.9727689931103075
QDPR,147.79905894158375,-0.15996238077800318,1.1769845543092472,-0.13590864909173125,0.891893497936378,0.9727689931103075
BARD1,157.7654249331979,0.15980459087826857,1.1851059609882415,0.1348441372660129,0.8927351080091737,0.9727689931103075
ARG1,634.781603194502,-0.14473032100761593,1.0774240690976253,-0.13432994970015089,0.893141671421791,0.9727689931103075
TSPYL2,285.9364153331449,0.09256218089866362,0.6982140169251518,0.1325699264908717,0.8945335176306242,0.9727689931103075
IDH3A,101.3206439341675,0.124791452267138,0.9415911435876083,0.13253252552022018,0.8945630982794268,0.9727689931103075
OAT,123.43443630953507,-0.14824174643774823,1.122932151837858,-0.1320130928615116,0.8949739357811158,0.9727689931103075
SCGN,37.565199703931945,-0.17108372862249852,1.304429942565779,-0.13115593489519364,0.8956519536219414,0.9727689931103075
HAO2,82.29809514363748,-0.1609481048708434,1.22827050801372,-0.13103636684326023,0.8957465388420216,0.9727689931103075
CD8A,126.65721730295019,-0.14105705837776622,1.0789813212567163,-0.13073169627577386,0.8959875575157804,0.9727689931103075
CDK1,28.287728051768404,-0.18230143479522332,1.4004570840852657,-0.13017281062510877,0.8964297054995931,0.9727689931103075
PMVK,64.3112055592365,0.15896623899590398,1.2322728334661464,0.12900246980919194,0.8973556945352412,0.9727689931103075
ST3GAL6,104.63766372221305,-0.12188314728214239,0.948123669199992,-0.12855195080720322,0.8977121884285094,0.9727689931103075
PRKCD,106.80778788709338,-0.11839633175033229,0.9316804013479758,-0.12707826801876895,0.8988784516073081,0.9727689931103075
FLT4,268.57656923821423,-0.12087160534964243,0.9541203796610477,-0.12668381047743912,0.899190659956206,0.9727689931103075
CKLF,0.0016146066641600212,-0.38857956398374977,3.074686691390169,-0.12638021463190446,0.8994309630049478,0.9727689931103075
SPATS2,275.77654287932313,-0.08780285720563183,0.6955993500808424,-0.12622619212543457,0.8995528788649192,0.9727689931103075
PTBP2,128.89274656943257,0.10319933110132751,0.8182378262241621,0.12612388207173314,0.8996338632631523,0.9727689931103075
AFP,118.28060945860044,-0.15753876662554575,1.2556830795215042,-0.1254606111962408,0.9001589063092127,0.9727689931103075
